frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
1,NC_073261.2,92914992,92915107,+,115,31.304,68.696
1,NC_073261.2,92915661,92915686,+,25,32.0,68.0
2,NC_073261.2,92916664,92916683,+,19,31.579,68.421
-2,NC_073261.2,92939687,92939810,-,123,39.024,60.976
-1,NC_073261.2,92943749,92943846,-,97,43.299,56.701
-2,NC_073261.2,92944210,92944286,-,76,43.421,56.579
-1,NC_073261.2,92946561,92946933,-,372,49.731,50.269
-1,NC_073261.2,92952469,92952501,-,32,40.625,59.375
-2,NC_073261.2,92958218,92958239,-,21,33.333,66.667
-3,NC_073261.2,92962639,92962750,-,111,35.135,64.865
-3,NC_073261.2,92962636,92962750,-,114,35.965,64.035
-2,NC_073261.2,92974781,92974808,-,27,37.037,62.963
-1,NC_073261.2,92977506,92977542,-,36,25.0,75.0
-2,NC_073261.2,92979981,92980004,-,23,43.478,56.522
-1,NC_073261.2,92981383,92981433,-,50,38.0,62.0
-3,NC_073261.2,92981950,92982073,-,123,43.089,56.911
-3,NC_073261.2,93102402,93102412,-,10,40.0,60.0
-2,NC_073261.2,93103645,93103694,-,49,42.857,57.143
-2,NC_073261.2,93111619,93111650,-,31,58.065,41.935
-2,NC_073261.2,93135847,93135884,-,37,43.243,56.757
-2,NC_073261.2,93136954,93136955,-,1,100.0,0.0
-1,NC_073261.2,93137780,93137829,-,49,30.612,69.388
-1,NC_073261.2,93139739,93139797,-,58,22.414,77.586
-3,NC_073261.2,93140595,93140773,-,178,37.64,62.36
-2,NC_073261.2,93153817,93153854,-,37,54.054,45.946
-2,NC_073261.2,93158347,93158498,-,151,36.424,63.576
-2,NC_073261.2,93185992,93185999,-,7,28.571,71.429
-2,NC_073261.2,93191716,93191738,-,22,13.636,86.364
-2,NC_073261.2,93199792,93199958,-,166,33.735,66.265
-2,NC_073261.2,93200863,93201023,-,160,41.25,58.75
-3,NC_073261.2,93208116,93208177,-,61,29.508,70.492
-1,NC_073261.2,93221165,93221187,-,22,31.818,68.182
-1,NC_073261.2,93225401,93225477,-,76,42.105,57.895
-3,NC_073261.2,93226236,93226552,-,316,40.19,59.81
-1,NC_073261.2,93227546,93227691,-,145,33.793,66.207
-1,NC_073261.2,93237914,93237945,-,31,29.032,70.968
-1,NC_073261.2,93237911,93237945,-,34,29.412,70.588
-3,NC_073261.2,93238483,93238498,-,15,40.0,60.0
-1,NC_073261.2,93241616,93241641,-,25,32.0,68.0
-1,NC_073261.2,93243923,93243951,-,28,35.714,64.286
-1,NC_073261.2,93243764,93243951,-,187,44.92,55.08
-3,NC_073261.2,93247410,93247489,-,79,39.241,60.759
-2,NC_073261.2,93256411,93256469,-,58,46.552,53.448
-3,NC_073261.2,93277926,93277948,-,22,40.909,59.091
-1,NC_073261.2,93282456,93282465,-,9,44.444,55.556
-3,NC_073261.2,93302857,93303211,-,354,49.435,50.565
-2,NC_073261.2,93313057,93313097,-,40,32.5,67.5
-1,NC_073261.2,93314795,93314913,-,118,41.525,58.475
-1,NC_073261.2,93366074,93366147,-,73,46.575,53.425
-1,NC_073261.2,93366129,93366147,-,18,50.0,50.0
-2,NC_073261.2,93390261,93390290,-,29,34.483,65.517
-3,NC_073261.2,93479694,93479746,-,52,40.385,59.615
-3,NC_073261.2,93551660,93551887,-,227,53.304,46.696
-3,NC_073261.2,93553207,93553684,-,477,76.101,23.899
-1,NC_073261.2,93673869,93673917,-,48,22.917,77.083
-1,NC_073261.2,93677228,93677268,-,40,35.0,65.0
-1,NC_073261.2,93682161,93682185,-,24,41.667,58.333
-2,NC_073261.2,93683642,93683705,-,63,30.159,69.841
-2,NC_073261.2,93694463,93694541,-,78,35.897,64.103
-1,NC_073261.2,93707671,93707688,-,17,29.412,70.588
-2,NC_073261.2,93712037,93712058,-,21,38.095,61.905
-3,NC_073261.2,93716764,93716875,-,111,33.333,66.667
-2,NC_073261.2,93760757,93760772,-,15,26.667,73.333
-1,NC_073261.2,93791826,93791868,-,42,33.333,66.667
-2,NC_073261.2,93815715,93815717,-,2,50.0,50.0
-1,NC_073261.2,93827882,93827913,-,31,22.581,77.419
-3,NC_073261.2,93830223,93830245,-,22,31.818,68.182
-3,NC_073261.2,93856240,93856252,-,12,33.333,66.667
-2,NC_073261.2,93862632,93862667,-,35,22.857,77.143
-2,NC_073261.2,93865996,93866108,-,112,26.786,73.214
-2,NC_073261.2,93868208,93868319,-,111,54.955,45.045
-2,NC_073261.2,93885050,93885164,-,114,23.684,76.316
-2,NC_073261.2,93893471,93893528,-,57,31.579,68.421
-1,NC_073261.2,93896733,93896787,-,54,25.926,74.074
-1,NC_073261.2,93898721,93898809,-,88,31.818,68.182
-2,NC_073261.2,93901447,93901454,-,7,28.571,71.429
-2,NC_073261.2,93902595,93902690,-,95,27.368,72.632
-3,NC_073261.2,93921333,93921418,-,85,34.118,65.882
-2,NC_073261.2,93948608,93948635,-,27,18.519,81.481
-3,NC_073261.2,93950814,93950890,-,76,30.263,69.737
-2,NC_073261.2,93965155,93965216,-,61,21.311,78.689
-3,NC_073261.2,93966855,93966874,-,19,21.053,78.947
-1,NC_073261.2,93971054,93971079,-,25,28.0,72.0
-1,NC_073261.2,93971630,93971643,-,13,30.769,69.231
-1,NC_073261.2,93977583,93977598,-,15,26.667,73.333
-3,NC_073261.2,93978151,93978175,-,24,29.167,70.833
-2,NC_073261.2,93981402,93981419,-,17,11.765,88.235
-2,NC_073261.2,93983466,93983486,-,20,30.0,70.0
-1,NC_073261.2,93985871,93985902,-,31,32.258,67.742
-1,NC_073261.2,93985811,93985902,-,91,34.066,65.934
-1,NC_073261.2,93986659,93986685,-,26,26.923,73.077
-3,NC_073261.2,93988410,93988453,-,43,25.581,74.419
-1,NC_073261.2,93991388,93991443,-,55,21.818,78.182
-2,NC_073261.2,93993328,93993362,-,34,20.588,79.412
-1,NC_073261.2,93994658,93994716,-,58,36.207,63.793
-1,NC_073261.2,93996808,93996885,-,77,36.364,63.636
-3,NC_073261.2,94002811,94002829,-,18,27.778,72.222
-2,NC_073261.2,94004929,94004954,-,25,20.0,80.0
-2,NC_073261.2,94006312,94006343,-,31,29.032,70.968
-3,NC_073261.2,94007767,94007839,-,72,22.222,77.778
-1,NC_073261.2,94008710,94008717,-,7,28.571,71.429
-2,NC_073261.2,94010710,94010756,-,46,23.913,76.087
-2,NC_073261.2,94013927,94014014,-,87,31.034,68.966
-3,NC_073261.2,94015044,94015054,-,10,20.0,80.0
-2,NC_073261.2,94016887,94016912,-,25,44.0,56.0
-1,NC_073261.2,94017714,94017726,-,12,25.0,75.0
-1,NC_073261.2,94018989,94019028,-,39,23.077,76.923
-3,NC_073261.2,94020142,94020223,-,81,19.753,80.247
-1,NC_073261.2,94023254,94023315,-,61,29.508,70.492
-1,NC_073261.2,94025360,94025544,-,184,30.435,69.565
-1,NC_073261.2,94025360,94025544,-,184,30.435,69.565
-3,NC_073261.2,94026206,94026256,-,50,22.0,78.0
-2,NC_073261.2,94026979,94027013,-,34,26.471,73.529
-2,NC_073261.2,94026961,94027013,-,52,36.538,63.462
-2,NC_073261.2,94027938,94028003,-,65,23.077,76.923
-3,NC_073261.2,94028470,94028536,-,66,25.758,74.242
-2,NC_073261.2,94028848,94028885,-,37,35.135,64.865
-1,NC_073261.2,94031856,94031901,-,45,35.556,64.444
-2,NC_073261.2,94033171,94033244,-,73,34.247,65.753
-2,NC_073261.2,94033171,94033244,-,73,34.247,65.753
-1,NC_073261.2,94042466,94042548,-,82,28.049,71.951
-1,NC_073261.2,94042466,94042548,-,82,28.049,71.951
-2,NC_073261.2,94047465,94047485,-,20,20.0,80.0
-2,NC_073261.2,94048774,94048850,-,76,26.316,73.684
-2,NC_073261.2,94050813,94050824,-,11,18.182,81.818
-1,NC_073261.2,94051981,94052025,-,44,36.364,63.636
-3,NC_073261.2,94052240,94052266,-,26,19.231,80.769
-2,NC_073261.2,94054804,94054889,-,85,34.118,65.882
-1,NC_073261.2,94058249,94058286,-,37,13.514,86.486
-2,NC_073261.2,94058806,94058864,-,58,39.655,60.345
-2,NC_073261.2,94058848,94058864,-,16,25.0,75.0
-3,NC_073261.2,94060658,94060780,-,122,34.426,65.574
-1,NC_073261.2,94063421,94063422,-,1,100.0,0.0
-2,NC_073261.2,94065139,94065185,-,46,26.087,73.913
-3,NC_073261.2,94079508,94079527,-,19,21.053,78.947
-1,NC_073261.2,94087825,94087875,-,50,18.0,82.0
-2,NC_073261.2,94093167,94093178,-,11,36.364,63.636
-3,NC_073261.2,94098922,94098976,-,54,25.926,74.074
-2,NC_073261.2,94102386,94102403,-,17,23.529,76.471
-3,NC_073261.2,94105675,94105732,-,57,31.579,68.421
-1,NC_073261.2,94116854,94116873,-,19,21.053,78.947
-3,NC_073261.2,94137220,94137247,-,27,85.185,14.815
-3,NC_073261.2,94188460,94188676,-,216,26.852,73.148
-3,NC_073261.2,94192567,94192585,-,18,22.222,77.778
-2,NC_073261.2,94195706,94195826,-,120,34.167,65.833
-1,NC_073261.2,94199692,94199700,-,8,12.5,87.5
-3,NC_073261.2,94201389,94201390,-,1,100.0,0.0
-2,NC_073261.2,94214069,94214159,-,90,82.222,17.778
3,NC_073261.2,94235159,94235187,+,28,42.857,57.143
3,NC_073261.2,94239260,94239289,+,29,37.931,62.069
1,NC_073261.2,94240305,94240367,+,62,43.548,56.452
1,NC_073261.2,94250913,94250942,+,29,34.483,65.517
1,NC_073261.2,94253721,94253747,+,26,34.615,65.385
3,NC_073261.2,94255652,94255720,+,68,26.471,73.529
3,NC_073261.2,94256372,94256482,+,110,45.455,54.545
1,NC_073261.2,94268700,94268765,+,65,23.077,76.923
-2,NC_073261.2,94286516,94286603,-,87,40.23,59.77
-1,NC_073261.2,94288810,94288836,-,26,19.231,80.769
-2,NC_073261.2,94295691,94295837,-,146,34.247,65.753
-2,NC_073261.2,94295645,94295837,-,192,36.979,63.021
-3,NC_073261.2,94296054,94296076,-,22,18.182,81.818
-3,NC_073261.2,94299503,94299580,-,77,29.87,70.13
-3,NC_073261.2,94299451,94299580,-,129,34.109,65.891
-1,NC_073261.2,94300474,94300494,-,20,10.0,90.0
-3,NC_073261.2,94301057,94301071,-,14,35.714,64.286
-2,NC_073261.2,94309101,94309160,-,59,22.034,77.966
-2,NC_073261.2,94309097,94309160,-,63,20.635,79.365
-2,NC_073261.2,94315899,94316015,-,116,47.414,52.586
-2,NC_073261.2,94318066,94318088,-,22,22.727,77.273
-3,NC_073261.2,94319317,94319332,-,15,20.0,80.0
-3,NC_073261.2,94319260,94319332,-,72,36.111,63.889
-3,NC_073261.2,94322080,94322083,-,3,33.333,66.667
-3,NC_073261.2,94327486,94327666,-,180,66.111,33.889
-3,NC_073261.2,94346145,94346161,-,16,25.0,75.0
-2,NC_073261.2,94346145,94346228,-,83,31.325,68.675
-1,NC_073261.2,94348417,94348524,-,107,49.533,50.467
-2,NC_073261.2,94350023,94350044,-,21,14.286,85.714
-2,NC_073261.2,94351455,94351478,-,23,26.087,73.913
-2,NC_073261.2,94356490,94356515,-,25,32.0,68.0
-1,NC_073261.2,94364940,94364949,-,9,11.111,88.889
-2,NC_073261.2,94377213,94377260,-,47,42.553,57.447
-2,NC_073261.2,94377629,94377647,-,18,22.222,77.778
-2,NC_073261.2,94378690,94378802,-,112,24.107,75.893
-3,NC_073261.2,94394673,94394761,-,88,25.0,75.0
-2,NC_073261.2,94403731,94403771,-,40,20.0,80.0
-1,NC_073261.2,94405739,94405800,-,61,22.951,77.049
-1,NC_073261.2,94405742,94405800,-,58,20.69,79.31
3,NC_073261.2,94451063,94451079,+,16,68.75,31.25
2,NC_073261.2,94465399,94465489,+,90,25.556,74.444
3,NC_073261.2,94465886,94465937,+,51,29.412,70.588
1,NC_073261.2,94466247,94466271,+,24,25.0,75.0
2,NC_073261.2,94478713,94478729,+,16,75.0,25.0
3,NC_073261.2,94479188,94479456,+,268,73.134,26.866
3,NC_073261.2,94479188,94479456,+,268,73.134,26.866
3,NC_073261.2,94479188,94479439,+,251,73.705,26.295
1,NC_073261.2,94526535,94526539,+,4,50.0,50.0
2,NC_073261.2,94538980,94539046,+,66,13.636,86.364
3,NC_073261.2,94546337,94546360,+,23,26.087,73.913
1,NC_073261.2,94557552,94557606,+,54,20.37,79.63
2,NC_073261.2,94557577,94557608,+,31,19.355,80.645
3,NC_073261.2,94568819,94568872,+,53,37.736,62.264
2,NC_073261.2,94568830,94568872,+,42,35.714,64.286
2,NC_073261.2,94568830,94568935,+,105,44.762,55.238
3,NC_073261.2,94571612,94571737,+,125,28.8,71.2
3,NC_073261.2,94597463,94597553,+,90,26.667,73.333
1,NC_073261.2,94606221,94606235,+,14,28.571,71.429
2,NC_073261.2,94636207,94636232,+,25,28.0,72.0
2,NC_073261.2,94638136,94638150,+,14,7.143,92.857
3,NC_073261.2,94913354,94913580,+,226,71.239,28.761
3,NC_073261.2,94959491,94959515,+,24,62.5,37.5
3,NC_073261.2,94961711,94961833,+,122,34.426,65.574
1,NC_073261.2,94963794,94963847,+,53,43.396,56.604
2,NC_073261.2,94966972,94967038,+,66,39.394,60.606
2,NC_073261.2,95075950,95076140,+,190,48.421,51.579
3,NC_073261.2,95087612,95087668,+,56,51.786,48.214
2,NC_073261.2,95089435,95089480,+,45,42.222,57.778
3,NC_073261.2,95093063,95093140,+,77,53.247,46.753
1,NC_073261.2,95104236,95104255,+,19,42.105,57.895
2,NC_073261.2,95106922,95106966,+,44,43.182,56.818
1,NC_073261.2,95107605,95107661,+,56,46.429,53.571
2,NC_073261.2,95110759,95110836,+,77,54.545,45.455
2,NC_073261.2,95115064,95115166,+,102,64.706,35.294
1,NC_073261.2,95116713,95116753,+,40,40.0,60.0
1,NC_073261.2,95118276,95118298,+,22,50.0,50.0
3,NC_073261.2,95120111,95120216,+,105,55.238,44.762
2,NC_073261.2,95122573,95122637,+,64,43.75,56.25
2,NC_073261.2,95123563,95123697,+,134,58.955,41.045
3,NC_073261.2,95124545,95124582,+,37,43.243,56.757
1,NC_073261.2,95124879,95125146,+,267,52.434,47.566
2,NC_073261.2,95126359,95126447,+,88,48.864,51.136
3,NC_073261.2,95140172,95140389,+,217,46.544,53.456
2,NC_073261.2,95140693,95140781,+,88,57.955,42.045
2,NC_073261.2,95141653,95141674,+,21,33.333,66.667
2,NC_073261.2,95142886,95143004,+,118,48.305,51.695
1,NC_073261.2,95145900,95145943,+,43,58.14,41.86
2,NC_073261.2,95148235,95148292,+,57,45.614,54.386
3,NC_073261.2,95150876,95150901,+,25,60.0,40.0
3,NC_073261.2,95152739,95152770,+,31,67.742,32.258
-2,NC_073261.2,95232704,95232761,-,57,49.123,50.877
-3,NC_073261.2,95237662,95237689,-,27,55.556,44.444
-2,NC_073261.2,95238700,95238797,-,97,57.732,42.268
-3,NC_073261.2,95249813,95249929,-,116,57.759,42.241
-2,NC_073261.2,95254884,95254970,-,86,48.837,51.163
-3,NC_073261.2,95264500,95264605,-,105,79.048,20.952
1,NC_073261.2,95293578,95293651,+,73,57.534,42.466
1,NC_073261.2,95295849,95295943,+,94,46.809,53.191
1,NC_073261.2,95296911,95296933,+,22,36.364,63.636
1,NC_073261.2,95298423,95298462,+,39,41.026,58.974
1,NC_073261.2,95299530,95299555,+,25,56.0,44.0
3,NC_073261.2,95301731,95301753,+,22,45.455,54.545
3,NC_073261.2,95304566,95304608,+,42,40.476,59.524
2,NC_073261.2,95305747,95305795,+,48,47.917,52.083
1,NC_073261.2,95306937,95307080,+,143,59.441,40.559
1,NC_073261.2,95310795,95310822,+,27,29.63,70.37
3,NC_073261.2,95312642,95312679,+,37,32.432,67.568
3,NC_073261.2,95317886,95318113,+,227,56.388,43.612
2,NC_073261.2,95320537,95320550,+,13,38.462,61.538
1,NC_073261.2,95321232,95321308,+,76,51.316,48.684
1,NC_073261.2,95321925,95321987,+,62,64.516,35.484
3,NC_073261.2,95322410,95322487,+,77,36.364,63.636
1,NC_073261.2,95324388,95324422,+,34,44.118,55.882
2,NC_073261.2,95360962,95360993,+,31,74.194,25.806
1,NC_073261.2,95505621,95505670,+,49,59.184,40.816
1,NC_073261.2,95532186,95532246,+,60,55.0,45.0
1,NC_073261.2,95540037,95540094,+,57,33.333,66.667
3,NC_073261.2,95542565,95542582,+,17,47.059,52.941
1,NC_073261.2,95542782,95542820,+,38,55.263,44.737
3,NC_073261.2,95552642,95552670,+,28,53.571,46.429
2,NC_073261.2,95553550,95553600,+,50,52.0,48.0
1,NC_073261.2,95556207,95556237,+,30,46.667,53.333
3,NC_073261.2,95566295,95566318,+,23,56.522,43.478
2,NC_073261.2,95568913,95569018,+,105,52.381,47.619
2,NC_073261.2,95573635,95573683,+,48,52.083,47.917
1,NC_073261.2,95574231,95574243,+,12,66.667,33.333
2,NC_073261.2,95586004,95586161,+,157,50.955,49.045
3,NC_073261.2,95586131,95586161,+,30,53.333,46.667
1,NC_073261.2,95587404,95587444,+,40,45.0,55.0
2,NC_073261.2,95587414,95587444,+,30,40.0,60.0
1,NC_073261.2,95710959,95711044,+,85,47.059,52.941
3,NC_073261.2,95720648,95720739,+,91,39.56,60.44
2,NC_073261.2,95722258,95722332,+,74,50.0,50.0
2,NC_073261.2,95727862,95727929,+,67,56.716,43.284
3,NC_073261.2,95733983,95734103,+,120,59.167,40.833
1,NC_073261.2,95735226,95735254,+,28,39.286,60.714
2,NC_073261.2,95740234,95740262,+,28,32.143,67.857
3,NC_073261.2,95743907,95744033,+,126,49.206,50.794
2,NC_073261.2,95745178,95745199,+,21,28.571,71.429
2,NC_073261.2,95747128,95747157,+,29,48.276,51.724
3,NC_073261.2,95752625,95752653,+,28,50.0,50.0
3,NC_073261.2,95754803,95754810,+,7,57.143,42.857
3,NC_073261.2,95756021,95756030,+,9,33.333,66.667
1,NC_073261.2,95756319,95756425,+,106,51.887,48.113
3,NC_073261.2,95759843,95759925,+,82,45.122,54.878
1,NC_073261.2,95759988,95760089,+,101,64.356,35.644
3,NC_073261.2,95761796,95761809,+,13,61.538,38.462
1,NC_073261.2,95765760,95765822,+,62,61.29,38.71
1,NC_073261.2,95766933,95766989,+,56,46.429,53.571
3,NC_073261.2,95767568,95767602,+,34,29.412,70.588
-1,NC_073261.2,95858438,95858466,-,28,28.571,71.429
-2,NC_073261.2,95893750,95893754,-,4,50.0,50.0
-1,NC_073261.2,95931563,95931597,-,34,23.529,76.471
-3,NC_073261.2,95937465,95937538,-,73,20.548,79.452
-3,NC_073261.2,95972270,95972299,-,29,20.69,79.31
-3,NC_073261.2,95972266,95972299,-,33,21.212,78.788
-3,NC_073261.2,96038200,96038203,-,3,0.0,100.0
-3,NC_073261.2,96243388,96243583,-,195,49.744,50.256
-3,NC_073261.2,96266477,96266536,-,59,45.763,54.237
-2,NC_073261.2,96269141,96269147,-,6,50.0,50.0
-2,NC_073261.2,96344543,96344567,-,24,29.167,70.833
2,NC_073261.2,96584728,96584747,+,19,78.947,21.053
1,NC_073261.2,96786747,96786806,+,59,42.373,57.627
3,NC_073261.2,96809660,96809680,+,20,50.0,50.0
3,NC_073261.2,96972092,96972130,+,38,44.737,55.263
2,NC_073261.2,97123252,97123354,+,102,47.059,52.941
2,NC_073261.2,97180297,97180491,+,194,59.278,40.722
1,NC_073261.2,97188075,97188101,+,26,57.692,42.308
1,NC_073261.2,97190556,97190576,+,20,40.0,60.0
2,NC_073261.2,97212058,97212077,+,19,57.895,42.105
3,NC_073261.2,97233566,97233650,+,84,51.19,48.81
3,NC_073261.2,97233869,97233916,+,47,51.064,48.936
2,NC_073261.2,97257709,97257855,+,146,59.589,40.411
3,NC_073261.2,97268957,97269116,+,159,57.862,42.138
3,NC_073261.2,97275029,97275234,+,205,41.463,58.537
3,NC_073261.2,97276361,97276482,+,121,54.545,45.455
2,NC_073261.2,97279702,97279878,+,176,62.5,37.5
3,NC_073261.2,97281209,97281277,+,68,47.059,52.941
1,NC_073261.2,97281792,97281872,+,80,61.25,38.75
3,NC_073261.2,97283309,97283374,+,65,50.769,49.231
2,NC_073261.2,97285240,97285410,+,170,49.412,50.588
1,NC_073261.2,97288086,97288116,+,30,50.0,50.0
3,NC_073261.2,97294943,97294983,+,40,62.5,37.5
3,NC_073261.2,97299161,97299224,+,63,41.27,58.73
2,NC_073261.2,97301815,97301842,+,27,51.852,48.148
3,NC_073261.2,97311155,97311242,+,87,50.575,49.425
3,NC_073261.2,97312040,97312058,+,18,33.333,66.667
3,NC_073261.2,97314980,97314996,+,16,62.5,37.5
-2,NC_073261.2,97327350,97327445,-,95,38.947,61.053
-1,NC_073261.2,97334555,97334574,-,19,36.842,63.158
-2,NC_073261.2,97341450,97341476,-,26,38.462,61.538
-3,NC_073261.2,97345074,97345150,-,76,28.947,71.053
-3,NC_073261.2,97348566,97348570,-,4,50.0,50.0
-2,NC_073261.2,97351699,97351790,-,91,38.462,61.538
-3,NC_073261.2,97352553,97352647,-,94,25.532,74.468
-2,NC_073261.2,97356205,97356239,-,34,32.353,67.647
-2,NC_073261.2,97373368,97373381,-,13,30.769,69.231
-3,NC_073261.2,97375254,97375273,-,19,21.053,78.947
-1,NC_073261.2,97376754,97376763,-,9,55.556,44.444
-3,NC_073261.2,97377648,97377793,-,145,18.621,81.379
-3,NC_073261.2,97387528,97387531,-,3,33.333,66.667
1,NC_073261.2,97431498,97431601,+,103,37.864,62.136
2,NC_073261.2,97440760,97440787,+,27,59.259,40.741
-2,NC_073261.2,97454077,97454219,-,142,57.042,42.958
-2,NC_073261.2,97460515,97460534,-,19,52.632,47.368
-1,NC_073261.2,97471012,97471131,-,119,62.185,37.815
-3,NC_073261.2,97472998,97473109,-,111,48.649,51.351
-2,NC_073261.2,97473528,97473596,-,68,39.706,60.294
-1,NC_073261.2,97479625,97479636,-,11,36.364,63.636
-3,NC_073261.2,97482328,97482505,-,177,59.322,40.678
-1,NC_073261.2,97483381,97483446,-,65,67.692,32.308
-2,NC_073261.2,97484311,97484597,-,286,56.993,43.007
-2,NC_073261.2,97488700,97488752,-,52,57.692,42.308
-1,NC_073261.2,97489338,97489383,-,45,42.222,57.778
-1,NC_073261.2,97492091,97492164,-,73,61.644,38.356
-1,NC_073261.2,97495030,97495416,-,386,60.881,39.119
-3,NC_073261.2,97502893,97502923,-,30,73.333,26.667
-2,NC_073261.2,97503850,97503878,-,28,53.571,46.429
-2,NC_073261.2,97503755,97503878,-,123,64.228,35.772
-3,NC_073261.2,97507221,97507402,-,181,54.144,45.856
-3,NC_073261.2,97508259,97508686,-,427,60.89,39.11
-1,NC_073261.2,97511571,97511616,-,45,62.222,37.778
-1,NC_073261.2,97559933,97559958,-,25,56.0,44.0
-1,NC_073261.2,97564074,97564173,-,99,45.455,54.545
-1,NC_073261.2,97568320,97568343,-,23,26.087,73.913
-1,NC_073261.2,97570731,97570824,-,93,27.957,72.043
-1,NC_073261.2,97578660,97578711,-,51,39.216,60.784
-1,NC_073261.2,97579761,97579875,-,114,28.07,71.93
-3,NC_073261.2,97581248,97581319,-,71,40.845,59.155
-3,NC_073261.2,97588355,97588654,-,299,35.117,64.883
-3,NC_073261.2,97593668,97593811,-,143,32.168,67.832
-1,NC_073261.2,97599795,97599822,-,27,11.111,88.889
-1,NC_073261.2,97604256,97604376,-,120,31.667,68.333
-3,NC_073261.2,97611550,97611730,-,180,73.333,26.667
1,NC_073261.2,97636470,97636558,+,88,75.0,25.0
1,NC_073261.2,97636470,97636633,+,163,69.325,30.675
3,NC_073261.2,97645604,97645606,+,2,50.0,50.0
2,NC_073261.2,97654252,97654367,+,115,35.652,64.348
2,NC_073261.2,97655536,97655557,+,21,28.571,71.429
2,NC_073261.2,97655536,97655557,+,21,28.571,71.429
2,NC_073261.2,97656427,97656450,+,23,17.391,82.609
3,NC_073261.2,97656554,97656613,+,59,20.339,79.661
-3,NC_073261.2,97657005,97657024,-,19,26.316,73.684
-3,NC_073261.2,97657002,97657024,-,22,27.273,72.727
-3,NC_073261.2,97661565,97661620,-,55,41.818,58.182
-1,NC_073261.2,97663895,97663896,-,1,100.0,0.0
-1,NC_073261.2,97677673,97677825,-,152,32.237,67.763
-2,NC_073261.2,97687759,97687775,-,16,31.25,68.75
-2,NC_073261.2,97690787,97690826,-,39,25.641,74.359
-2,NC_073261.2,97707557,97707584,-,27,14.815,85.185
-2,NC_073261.2,97712852,97712855,-,3,66.667,33.333
-2,NC_073261.2,97718026,97718063,-,37,27.027,72.973
-1,NC_073261.2,97722575,97722609,-,34,26.471,73.529
-3,NC_073261.2,97724754,97724779,-,25,24.0,76.0
-2,NC_073261.2,97727674,97727690,-,16,31.25,68.75
-3,NC_073261.2,97729632,97729663,-,31,29.032,70.968
-1,NC_073261.2,97754739,97754826,-,87,66.667,33.333
-3,NC_073261.2,97864315,97864384,-,69,57.971,42.029
-2,NC_073261.2,97866248,97866446,-,198,57.576,42.424
-1,NC_073261.2,97874238,97874259,-,21,57.143,42.857
-2,NC_073261.2,97875146,97875248,-,102,57.843,42.157
-2,NC_073261.2,97876596,97876784,-,188,60.106,39.894
-3,NC_073261.2,97878088,97878232,-,144,53.472,46.528
-1,NC_073261.2,97878618,97878807,-,189,54.497,45.503
-1,NC_073261.2,97880730,97880754,-,24,54.167,45.833
-2,NC_073261.2,97882104,97882130,-,26,69.231,30.769
-3,NC_073261.2,97886289,97886335,-,46,58.696,41.304
-2,NC_073261.2,97886562,97886585,-,23,47.826,52.174
-3,NC_073261.2,97886896,97887067,-,171,49.123,50.877
-1,NC_073261.2,97888814,97888890,-,76,50.0,50.0
-2,NC_073261.2,97900685,97900772,-,87,48.276,51.724
-1,NC_073261.2,97901325,97901364,-,39,43.59,56.41
-2,NC_073261.2,97902521,97902656,-,135,62.222,37.778
-2,NC_073261.2,97903212,97903247,-,35,68.571,31.429
-3,NC_073261.2,97906367,97906456,-,89,48.315,51.685
-3,NC_073261.2,97908525,97908622,-,97,53.608,46.392
-3,NC_073261.2,97909172,97909264,-,92,50.0,50.0
-3,NC_073261.2,97913473,97913512,-,39,33.333,66.667
-2,NC_073261.2,97914493,97914515,-,22,50.0,50.0
-3,NC_073261.2,97916020,97916146,-,126,57.937,42.063
-1,NC_073261.2,97917474,97917519,-,45,48.889,51.111
-1,NC_073261.2,97917699,97917759,-,60,55.0,45.0
-2,NC_073261.2,97921398,97921424,-,26,46.154,53.846
-1,NC_073261.2,97924782,97925001,-,219,56.164,43.836
-3,NC_073261.2,97925119,97925155,-,36,50.0,50.0
-2,NC_073261.2,97927520,97927568,-,48,41.667,58.333
-3,NC_073261.2,97929038,97929322,-,284,55.986,44.014
-1,NC_073261.2,97933955,97933980,-,25,44.0,56.0
-1,NC_073261.2,97940353,97940412,-,59,49.153,50.847
-1,NC_073261.2,97941894,97942020,-,126,55.556,44.444
-2,NC_073261.2,97944136,97944500,-,364,47.253,52.747
-3,NC_073261.2,97954201,97954273,-,72,40.278,59.722
-2,NC_073261.2,97957118,97957169,-,51,50.98,49.02
-2,NC_073261.2,97965422,97965494,-,72,63.889,36.111
-3,NC_073261.2,97966760,97967011,-,251,54.183,45.817
-2,NC_073261.2,97968773,97969040,-,267,53.933,46.067
-2,NC_073261.2,97974941,97975049,-,108,37.037,62.963
-2,NC_073261.2,97977324,97977404,-,80,46.25,53.75
-3,NC_073261.2,97977735,97977787,-,52,55.769,44.231
-1,NC_073261.2,97981156,97981233,-,77,55.844,44.156
-2,NC_073261.2,97981805,97981859,-,54,51.852,48.148
-1,NC_073261.2,97987355,97987527,-,172,55.814,44.186
-1,NC_073261.2,97988610,97988700,-,90,36.667,63.333
-2,NC_073261.2,97990270,97990310,-,40,32.5,67.5
-2,NC_073261.2,98011121,98011124,-,3,66.667,33.333
-1,NC_073261.2,98018508,98018529,-,21,61.905,38.095
-1,NC_073261.2,98102031,98102082,-,51,58.824,41.176
