frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent,GC_stretch
1,NC_072434.2,29666832,29666853,+,21,47.619,52.381,3.0
1,NC_072434.2,29670390,29670432,+,42,45.238,54.762,6.0
-3,NC_072434.2,29684355,29684494,-,139,31.655,68.345,4.9
-2,NC_072434.2,29684884,29684903,-,19,31.579,68.421,3.0
-2,NC_072434.2,29685691,29685722,-,31,45.161,54.839,3.33333333333333
-1,NC_072434.2,29690147,29690157,-,10,40.0,60.0,3.0
-3,NC_072434.2,29690535,29690560,-,25,36.0,64.0,5.0
-2,NC_072434.2,29691136,29691167,-,31,35.484,64.516,3.71428571428571
-1,NC_072434.2,29698022,29698058,-,36,47.222,52.778,3.22222222222222
2,NC_072434.2,29708417,29708608,+,191,63.351,36.649,3.66666666666667
2,NC_072434.2,29708189,29708608,+,419,65.871,34.129,3.5
2,NC_072434.2,29714255,29714299,+,44,34.091,65.909,3.5
1,NC_072434.2,29716394,29716395,+,1,100.0,0.0,4.35714285714286
1,NC_072434.2,29718381,29718492,+,111,39.64,60.36,3.54545454545455
3,NC_072434.2,29740634,29740700,+,66,28.788,71.212,3.96551724137931
3,NC_072434.2,29740777,29740778,+,1,100.0,0.0,4.88888888888889
3,NC_072434.2,29740986,29741072,+,86,40.698,59.302,3.84615384615385
2,NC_072434.2,29742087,29742088,+,1,100.0,0.0,3.5
2,NC_072434.2,29742294,29742295,+,1,100.0,0.0,3.85
1,NC_072434.2,29746302,29746368,+,66,36.364,63.636,3.61538461538462
1,NC_072434.2,29747217,29747226,+,9,22.222,77.778,4.88235294117647
1,NC_072434.2,29747217,29747226,+,9,22.222,77.778,3.4
3,NC_072434.2,29751332,29751356,+,24,25.0,75.0,4.0
-3,NC_072434.2,29955669,29955724,-,55,38.182,61.818,3.95238095238095
-2,NC_072434.2,29956405,29956441,-,36,36.111,63.889,4.71428571428571
-3,NC_072434.2,29956596,29956598,-,2,50.0,50.0,4.9375
-3,NC_072434.2,29957691,29957693,-,2,50.0,50.0,5.94444444444444
-3,NC_072434.2,30101082,30101092,-,10,50.0,50.0,4.1
-1,NC_072434.2,30111365,30111395,-,30,33.333,66.667,3.5
-3,NC_072434.2,30114975,30114977,-,2,50.0,50.0,4.5
-1,NC_072434.2,30184946,30185008,-,62,35.484,64.516,5.42105263157895
-3,NC_072434.2,30185763,30185884,-,121,28.099,71.901,3.81481481481481
-2,NC_072434.2,30187420,30187435,-,15,26.667,73.333,3.5
-3,NC_072434.2,30187905,30187907,-,2,50.0,50.0,3.5625
-3,NC_072434.2,30188349,30188351,-,2,50.0,50.0,3.0
-1,NC_072434.2,30411335,30411393,-,58,48.276,51.724,3.93103448275862
-2,NC_072434.2,30416143,30416152,-,9,44.444,55.556,3.33333333333333
-2,NC_072434.2,30418180,30418230,-,50,36.0,64.0,4.0
-3,NC_072434.2,30421380,30421416,-,36,38.889,61.111,3.28571428571429
-1,NC_072434.2,30432464,30432474,-,10,10.0,90.0,4.0
-2,NC_072434.2,30594457,30594464,-,7,57.143,42.857,3.0
-2,NC_072434.2,30615913,30615916,-,3,66.667,33.333,3.0
-3,NC_072434.2,30617022,30617024,-,2,100.0,0.0,4.0
-1,NC_072434.2,30617594,30617596,-,2,100.0,0.0,3.6
-1,NC_072434.2,30617594,30617596,-,2,100.0,0.0,3.33333333333333
-2,NC_072434.2,30627169,30627171,-,2,100.0,0.0,4.55555555555556
3,NC_072434.2,32283568,32283608,+,40,35.0,65.0,4.25
1,NC_072434.2,32283568,32283762,+,194,29.897,70.103,3.66666666666667
3,NC_072434.2,32294571,32294654,+,83,48.193,51.807,4.5
3,NC_072434.2,32298898,32298899,+,1,100.0,0.0,3.4
1,NC_072434.2,32449300,32449311,+,11,54.545,45.455,4.17857142857143
2,NC_072434.2,32465914,32465932,+,18,38.889,61.111,3.5
3,NC_072434.2,32498232,32498237,+,5,40.0,60.0,4.16666666666667
3,NC_072434.2,32507394,32507414,+,20,25.0,75.0,3.6
3,NC_072434.2,32507394,32507414,+,20,25.0,75.0,3.0
1,NC_072434.2,32574947,32574948,+,1,100.0,0.0,3.8
-2,NC_072434.2,35715874,35715926,-,52,32.692,67.308,4.0
-3,NC_072434.2,35717583,35717589,-,6,50.0,50.0,5.0
-3,NC_072434.2,35729940,35730061,-,121,34.711,65.289,3.6
-3,NC_072434.2,35739189,35739330,-,141,34.752,65.248,3.0
-1,NC_072434.2,35744966,35744972,-,6,66.667,33.333,4.14285714285714
-2,NC_072434.2,35748700,35748724,-,24,37.5,62.5,4.87719298245614
-1,NC_072434.2,35748905,35748911,-,6,50.0,50.0,5.0
-1,NC_072434.2,35755469,35755586,-,117,37.607,62.393,4.35483870967742
-3,NC_072434.2,35756385,35756440,-,55,27.273,72.727,3.8
-1,NC_072434.2,35762645,35762680,-,35,20.0,80.0,3.0
-3,NC_072434.2,35783889,35783935,-,46,23.913,76.087,3.0
-3,NC_072434.2,35788005,35788007,-,2,100.0,0.0,3.91666666666667
-1,NC_072434.2,35801138,35801190,-,52,30.769,69.231,4.57142857142857
-2,NC_072434.2,35802220,35802245,-,25,44.0,56.0,4.0
-1,NC_072434.2,35825444,35825471,-,27,37.037,62.963,3.375
-1,NC_072434.2,35825444,35825471,-,27,37.037,62.963,4.0
-2,NC_072434.2,35841121,35841164,-,43,39.535,60.465,3.25
3,NC_072434.2,36012520,36012800,+,280,33.214,66.786,3.0
1,NC_072434.2,36013568,36013569,+,1,100.0,0.0,4.33333333333333
-3,NC_072434.2,36017118,36017152,-,34,55.882,44.118,5.0
2,NC_072434.2,36017420,36017563,+,143,61.538,38.462,4.16129032258065
3,NC_072434.2,36018339,36018365,+,26,42.308,57.692,4.0
1,NC_072434.2,36018601,36018657,+,56,30.357,69.643,4.0
2,NC_072434.2,36019400,36019405,+,5,60.0,40.0,3.0
1,NC_072434.2,36020001,36020007,+,6,33.333,66.667,3.4
3,NC_072434.2,36020825,36020837,+,12,50.0,50.0,3.5
3,NC_072434.2,36021195,36021242,+,47,31.915,68.085,3.6
3,NC_072434.2,36021764,36021896,+,132,25.758,74.242,3.0
3,NC_072434.2,36022413,36022487,+,74,27.027,72.973,3.85714285714286
2,NC_072434.2,36255062,36255073,+,11,54.545,45.455,3.33333333333333
2,NC_072434.2,36258049,36258055,+,6,33.333,66.667,3.83333333333333
-2,NC_072434.2,36286522,36286528,-,6,33.333,66.667,3.66666666666667
-1,NC_072434.2,36297755,36297812,-,57,29.825,70.175,3.8
-3,NC_072434.2,36304734,36304770,-,36,52.778,47.222,5.5
-1,NC_072434.2,36305123,36305139,-,16,18.75,81.25,4.71428571428571
-1,NC_072434.2,36305123,36305138,-,15,20.0,80.0,6.0
-2,NC_072434.2,36305710,36305753,-,43,32.558,67.442,3.375
-1,NC_072434.2,36310178,36310194,-,16,18.75,81.25,4.1
-2,NC_072434.2,36312394,36312401,-,7,42.857,57.143,3.85
-1,NC_072434.2,36313334,36313344,-,10,60.0,40.0,6.0
-1,NC_072434.2,36314465,36314571,-,106,25.472,74.528,3.64285714285714
-1,NC_072434.2,36315563,36315661,-,98,20.408,79.592,5.0
-3,NC_072434.2,36318060,36318115,-,55,20.0,80.0,3.65
-3,NC_072434.2,36321024,36321031,-,7,42.857,57.143,3.0
-3,NC_072434.2,36323979,36324013,-,34,26.471,73.529,3.76
1,NC_072434.2,36328357,36328392,+,35,62.857,37.143,6.0
2,NC_072434.2,36329039,36329044,+,5,60.0,40.0,4.0
3,NC_072434.2,36330576,36330659,+,83,30.12,69.88,3.28571428571429
2,NC_072434.2,36333415,36333559,+,144,31.944,68.056,3.81818181818182
3,NC_072434.2,36336513,36336530,+,17,35.294,64.706,6.0
1,NC_072434.2,36341106,36341118,+,12,50.0,50.0,3.5
1,NC_072434.2,36341607,36341613,+,6,33.333,66.667,4.42857142857143
3,NC_072434.2,36342155,36342257,+,102,28.431,71.569,4.09523809523809
1,NC_072434.2,36342648,36342699,+,51,33.333,66.667,4.0
2,NC_072434.2,36342815,36342961,+,146,30.137,69.863,4.33333333333333
1,NC_072434.2,36343681,36343710,+,29,37.931,62.069,3.0
3,NC_072434.2,36344171,36344261,+,90,24.444,75.556,4.0
1,NC_072434.2,36344646,36344667,+,21,33.333,66.667,3.0
2,NC_072434.2,36352417,36352444,+,27,22.222,77.778,4.0
3,NC_072434.2,36353842,36353843,+,1,100.0,0.0,4.0
1,NC_072434.2,36354952,36354963,+,11,27.273,72.727,3.6
3,NC_072434.2,36355598,36355688,+,90,36.667,63.333,5.17948717948718
1,NC_072434.2,36355823,36355824,+,1,100.0,0.0,3.42857142857143
1,NC_072434.2,36357516,36357549,+,33,42.424,57.576,3.6
3,NC_072434.2,36359207,36359216,+,9,33.333,66.667,3.94444444444444
1,NC_072434.2,36359850,36359868,+,18,50.0,50.0,4.66666666666667
3,NC_072434.2,36360954,36360959,+,5,20.0,80.0,3.0
1,NC_072434.2,36363855,36363918,+,63,26.984,73.016,4.44444444444444
3,NC_072434.2,36365000,36365057,+,57,17.544,82.456,5.8
2,NC_072434.2,36365566,36365584,+,18,27.778,72.222,3.8
2,NC_072434.2,36366769,36366778,+,9,22.222,77.778,4.5
3,NC_072434.2,36367237,36367238,+,1,100.0,0.0,3.76923076923077
1,NC_072434.2,36367806,36367887,+,81,33.333,66.667,3.375
2,NC_072434.2,36371493,36371683,+,190,32.632,67.368,3.0
1,NC_072434.2,36373116,36373122,+,6,16.667,83.333,4.46666666666667
2,NC_072434.2,36374134,36374137,+,3,33.333,66.667,6.72727272727273
3,NC_072434.2,36374652,36374672,+,20,20.0,80.0,3.66666666666667
3,NC_072434.2,36375788,36375797,+,9,44.444,55.556,3.66666666666667
2,NC_072434.2,36376056,36376057,+,1,100.0,0.0,3.875
2,NC_072434.2,36376799,36376801,+,2,50.0,50.0,4.0
1,NC_072434.2,36378013,36378042,+,29,17.241,82.759,4.33333333333333
1,NC_072434.2,36378939,36379005,+,66,30.303,69.697,4.0
3,NC_072434.2,36379853,36379895,+,42,33.333,66.667,3.85714285714286
3,NC_072434.2,36383831,36383843,+,12,16.667,83.333,3.0
3,NC_072434.2,36384824,36384833,+,9,44.444,55.556,3.75
2,NC_072434.2,36385154,36385177,+,23,26.087,73.913,3.55555555555556
3,NC_072434.2,36387233,36387329,+,96,30.208,69.792,3.0
2,NC_072434.2,36388405,36388459,+,54,25.926,74.074,4.5
3,NC_072434.2,36388609,36388610,+,1,100.0,0.0,3.0
3,NC_072434.2,36388609,36388610,+,1,100.0,0.0,3.61538461538462
2,NC_072434.2,36390608,36390613,+,5,40.0,60.0,3.0
1,NC_072434.2,36392131,36392175,+,44,36.364,63.636,5.0
1,NC_072434.2,36392417,36392418,+,1,100.0,0.0,3.33333333333333
1,NC_072434.2,36393412,36393492,+,80,32.5,67.5,3.5
3,NC_072434.2,36396258,36396272,+,14,42.857,57.143,3.5
-3,NC_072434.2,36397971,36398004,-,33,36.364,63.636,4.59090909090909
-1,NC_072434.2,36398462,36398522,-,60,23.333,76.667,3.0
-1,NC_072434.2,36399179,36399293,-,114,26.316,73.684,3.44444444444444
-2,NC_072434.2,36399706,36399725,-,19,31.579,68.421,4.63157894736842
-3,NC_072434.2,36400926,36401010,-,84,38.095,61.905,3.75
-2,NC_072434.2,36401671,36401749,-,78,32.051,67.949,3.7
-3,NC_072434.2,36405669,36405729,-,60,26.667,73.333,6.46153846153846
-1,NC_072434.2,36406337,36406394,-,57,38.596,61.404,3.0
-2,NC_072434.2,36408934,36408955,-,21,47.619,52.381,3.89473684210526
-3,NC_072434.2,36410439,36410448,-,9,55.556,44.444,4.75
-1,NC_072434.2,36413669,36413699,-,30,33.333,66.667,4.25
-2,NC_072434.2,36522553,36522642,-,89,41.573,58.427,3.6
-2,NC_072434.2,36528298,36528334,-,36,36.111,63.889,3.53333333333333
-1,NC_072434.2,36531764,36531842,-,78,42.308,57.692,3.33333333333333
-3,NC_072434.2,36535962,36535983,-,21,38.095,61.905,6.33333333333333
-1,NC_072434.2,36539375,36539444,-,69,42.029,57.971,7.0
-2,NC_072434.2,36540100,36540130,-,30,33.333,66.667,3.0
-1,NC_072434.2,36544295,36544334,-,39,38.462,61.538,3.75
-1,NC_072434.2,36544946,36544973,-,27,29.63,70.37,5.82352941176471
-2,NC_072434.2,36546085,36546103,-,18,33.333,66.667,3.84
-1,NC_072434.2,36550847,36550886,-,39,33.333,66.667,5.47619047619048
-3,NC_072434.2,36551913,36551980,-,67,38.806,61.194,3.25
-3,NC_072434.2,36553095,36553098,-,3,66.667,33.333,4.66666666666667
-3,NC_072434.2,36553392,36553503,-,111,27.928,72.072,5.0
-2,NC_072434.2,36558745,36558913,-,168,39.286,60.714,4.375
-3,NC_072434.2,36559230,36559263,-,33,45.455,54.545,5.18181818181818
-1,NC_072434.2,36560120,36560135,-,15,40.0,60.0,3.0
-3,NC_072434.2,36560787,36560814,-,27,29.63,70.37,4.0
-2,NC_072434.2,36567094,36567121,-,27,44.444,55.556,3.89473684210526
-1,NC_072434.2,36567320,36567425,-,105,39.048,60.952,4.35294117647059
-2,NC_072434.2,36568117,36568162,-,45,42.222,57.778,4.33333333333333
-2,NC_072434.2,36572650,36572674,-,24,29.167,70.833,3.54545454545455
-1,NC_072434.2,36574331,36574383,-,52,48.077,51.923,3.5
-3,NC_072434.2,36574965,36574971,-,6,66.667,33.333,3.0
-1,NC_072434.2,36576926,36576977,-,51,33.333,66.667,4.875
-2,NC_072434.2,36579418,36579488,-,70,32.857,67.143,3.0
-2,NC_072434.2,36582424,36582436,-,12,41.667,58.333,3.66666666666667
-3,NC_072434.2,36586314,36586368,-,54,42.593,57.407,3.16666666666667
-1,NC_072434.2,36588314,36588362,-,48,33.333,66.667,3.33333333333333
-1,NC_072434.2,36588725,36588872,-,147,36.054,63.946,4.5
-3,NC_072434.2,36590562,36590564,-,2,100.0,0.0,3.75
-3,NC_072434.2,36590970,36591033,-,63,38.095,61.905,4.0
-2,NC_072434.2,36591853,36591855,-,2,100.0,0.0,4.75
-2,NC_072434.2,36593011,36593041,-,30,36.667,63.333,4.1875
-3,NC_072434.2,36597468,36597478,-,10,20.0,80.0,4.28571428571429
-2,NC_072434.2,36599011,36599104,-,93,39.785,60.215,3.77777777777778
-3,NC_072434.2,36602352,36602386,-,34,29.412,70.588,3.66666666666667
-1,NC_072434.2,36610610,36610616,-,6,50.0,50.0,3.2
-3,NC_072434.2,36611628,36611763,-,135,34.074,65.926,3.33333333333333
-3,NC_072434.2,36612432,36612467,-,35,34.286,65.714,4.0
-3,NC_072434.2,36612831,36612873,-,42,40.476,59.524,3.0
-2,NC_072434.2,36615193,36615201,-,8,37.5,62.5,5.0
-1,NC_072434.2,36617357,36617375,-,18,38.889,61.111,3.0
-3,NC_072434.2,36617787,36617868,-,81,41.975,58.025,3.66666666666667
-2,NC_072434.2,36618058,36618124,-,66,36.364,63.636,8.0
-1,NC_072434.2,36618401,36618492,-,91,43.956,56.044,3.25
-2,NC_072434.2,36618787,36618808,-,21,33.333,66.667,4.0
-3,NC_072434.2,36619599,36619671,-,72,23.611,76.389,3.77777777777778
-3,NC_072434.2,36623001,36623094,-,93,33.333,66.667,4.25
-1,NC_072434.2,36624650,36624666,-,16,31.25,68.75,4.0
-3,NC_072434.2,36627711,36627792,-,81,33.333,66.667,3.0
-2,NC_072434.2,36629380,36629389,-,9,33.333,66.667,3.5
-2,NC_072434.2,36631051,36631120,-,69,20.29,79.71,5.0
-3,NC_072434.2,36635217,36635254,-,37,37.838,62.162,3.45454545454545
-3,NC_072434.2,36636228,36636237,-,9,33.333,66.667,3.0
-1,NC_072434.2,36637796,36638006,-,210,40.952,59.048,4.05263157894737
-2,NC_072434.2,36640549,36640576,-,27,55.556,44.444,3.0
-3,NC_072434.2,36643521,36643593,-,72,51.389,48.611,3.6875
-2,NC_072434.2,36644200,36644224,-,24,29.167,70.833,3.72340425531915
-1,NC_072434.2,36648293,36648398,-,105,29.524,70.476,3.0
-2,NC_072434.2,36650110,36650116,-,6,50.0,50.0,3.5
-2,NC_072434.2,36651682,36651796,-,114,26.316,73.684,3.66666666666667
-1,NC_072434.2,36652655,36652709,-,54,20.37,79.63,3.0
-3,NC_072434.2,36657156,36657255,-,99,34.343,65.657,4.57142857142857
-2,NC_072434.2,36661693,36661733,-,40,25.0,75.0,3.86666666666667
-3,NC_072434.2,36666444,36666456,-,12,41.667,58.333,3.0
-2,NC_072434.2,36667675,36667712,-,37,40.541,59.459,4.42857142857143
-1,NC_072434.2,36670592,36670595,-,3,66.667,33.333,4.0
-3,NC_072434.2,36671667,36671703,-,36,22.222,77.778,6.76923076923077
-2,NC_072434.2,36686536,36686557,-,21,28.571,71.429,3.0
-2,NC_072434.2,36689941,36690017,-,76,31.579,68.421,4.5
-2,NC_072434.2,36691327,36691366,-,39,41.026,58.974,3.0
-2,NC_072434.2,36692641,36692643,-,2,50.0,50.0,3.375
-2,NC_072434.2,36693472,36693478,-,6,33.333,66.667,3.0
-1,NC_072434.2,36694250,36694271,-,21,38.095,61.905,3.0
-3,NC_072434.2,36703653,36703722,-,69,34.783,65.217,3.0
-2,NC_072434.2,36706741,36706743,-,2,50.0,50.0,3.0
-2,NC_072434.2,36708802,36708853,-,51,29.412,70.588,4.23076923076923
-2,NC_072434.2,36709120,36709166,-,46,39.13,60.87,4.07692307692308
-1,NC_072434.2,36710324,36710336,-,12,41.667,58.333,4.5
-3,NC_072434.2,36713064,36713070,-,6,66.667,33.333,4.5
-3,NC_072434.2,36715494,36715503,-,9,44.444,55.556,5.0
-1,NC_072434.2,36717266,36717275,-,9,44.444,55.556,4.66666666666667
-2,NC_072434.2,36720139,36720141,-,2,100.0,0.0,3.0
-3,NC_072434.2,36720738,36720927,-,189,38.095,61.905,4.0
-3,NC_072434.2,36722994,36723022,-,28,32.143,67.857,3.0
-3,NC_072434.2,36726192,36726255,-,63,36.508,63.492,4.0
-2,NC_072434.2,36728146,36728159,-,13,30.769,69.231,3.33333333333333
-3,NC_072434.2,36729402,36729486,-,84,40.476,59.524,11.0
-2,NC_072434.2,36732487,36732568,-,81,23.457,76.543,3.71428571428571
-3,NC_072434.2,36739908,36740064,-,156,28.846,71.154,4.2
-3,NC_072434.2,36744600,36744636,-,36,38.889,61.111,3.44444444444444
-1,NC_072434.2,36746954,36746987,-,33,27.273,72.727,4.14285714285714
-2,NC_072434.2,36748177,36748224,-,47,29.787,70.213,4.66666666666667
-1,NC_072434.2,36771128,36771143,-,15,53.333,46.667,5.0
-1,NC_072434.2,36777146,36777158,-,12,33.333,66.667,3.0
-1,NC_072434.2,36780614,36780616,-,2,50.0,50.0,3.0
-2,NC_072434.2,36782137,36782155,-,18,33.333,66.667,3.4
-2,NC_072434.2,36783304,36783325,-,21,28.571,71.429,3.33333333333333
-1,NC_072434.2,36793931,36794046,-,115,31.304,68.696,3.0
-3,NC_072434.2,36796290,36796332,-,42,23.81,76.19,3.0
-3,NC_072434.2,36827439,36827494,-,55,36.364,63.636,3.66666666666667
-3,NC_072434.2,36828654,36828700,-,46,39.13,60.87,6.4
-2,NC_072434.2,36847273,36847433,-,160,41.25,58.75,3.0
-1,NC_072434.2,36957665,36957728,-,63,31.746,68.254,3.36363636363636
1,NC_072434.2,37378464,37378470,+,6,16.667,83.333,3.0
1,NC_072434.2,37378838,37378839,+,1,100.0,0.0,3.4
2,NC_072434.2,37379041,37379056,+,15,40.0,60.0,3.1
2,NC_072434.2,37380346,37380382,+,36,30.556,69.444,3.9
3,NC_072434.2,37380779,37380830,+,51,21.569,78.431,4.125
1,NC_072434.2,37382283,37382295,+,12,50.0,50.0,3.5
1,NC_072434.2,37382262,37382295,+,33,48.485,51.515,3.0
2,NC_072434.2,37386404,37386745,+,341,39.003,60.997,3.875
1,NC_072434.2,37386868,37386945,+,77,41.558,58.442,4.5
2,NC_072434.2,37387396,37387444,+,48,43.75,56.25,4.33333333333333
2,NC_072434.2,37387616,37387741,+,125,30.4,69.6,3.0
-2,NC_072434.2,37409962,37409964,-,2,100.0,0.0,3.34375
-1,NC_072434.2,37415228,37415280,-,52,21.154,78.846,3.0
-3,NC_072434.2,37449444,37449446,-,2,100.0,0.0,3.0
-3,NC_072434.2,37459914,37459919,-,5,60.0,40.0,4.0
-2,NC_072434.2,37467220,37467245,-,25,48.0,52.0,3.68421052631579
-1,NC_072434.2,37474361,37474400,-,39,30.769,69.231,3.0
-2,NC_072434.2,37476241,37476302,-,61,27.869,72.131,5.33333333333333
-1,NC_072434.2,37478327,37478348,-,21,14.286,85.714,4.0
-1,NC_072434.2,37490828,37490830,-,2,100.0,0.0,3.66666666666667
-1,NC_072434.2,37496540,37496573,-,33,45.455,54.545,4.0
-2,NC_072434.2,37497037,37497154,-,117,28.205,71.795,5.25
-3,NC_072434.2,37499601,37499748,-,147,27.891,72.109,4.59090909090909
-3,NC_072434.2,37499601,37499757,-,156,29.487,70.513,3.0
-2,NC_072434.2,37501300,37501364,-,64,20.312,79.688,4.0
-3,NC_072434.2,37506696,37506706,-,10,60.0,40.0,4.33333333333333
-1,NC_072434.2,37513418,37513420,-,2,100.0,0.0,3.0
-2,NC_072434.2,37515160,37515170,-,10,50.0,50.0,3.5
-3,NC_072434.2,37515441,37515451,-,10,40.0,60.0,3.5
-2,NC_072434.2,37520824,37520843,-,19,21.053,78.947,3.75
-2,NC_072434.2,37520824,37520843,-,19,21.053,78.947,4.36363636363636
-3,NC_072434.2,37524399,37524421,-,22,68.182,31.818,4.0
2,NC_072434.2,37525256,37525318,+,62,54.839,45.161,3.4
2,NC_072434.2,37525090,37525318,+,228,69.737,30.263,4.0
2,NC_072434.2,37525256,37525318,+,62,54.839,45.161,4.0
1,NC_072434.2,37530013,37530045,+,32,28.125,71.875,3.88888888888889
3,NC_072434.2,37531461,37531463,+,2,50.0,50.0,4.28571428571429
2,NC_072434.2,37534645,37534657,+,12,33.333,66.667,4.33333333333333
2,NC_072434.2,37534645,37534657,+,12,33.333,66.667,3.0
1,NC_072434.2,37536385,37536417,+,32,28.125,71.875,3.0
2,NC_072434.2,37537938,37537939,+,1,100.0,0.0,7.0
2,NC_072434.2,37538483,37538488,+,5,40.0,60.0,6.13333333333333
3,NC_072434.2,37541848,37541849,+,1,100.0,0.0,3.0
2,NC_072434.2,37542456,37542559,+,103,29.126,70.874,3.0
3,NC_072434.2,37544211,37544258,+,47,21.277,78.723,3.0
3,NC_072434.2,37553449,37553591,+,142,26.056,73.944,3.75
3,NC_072434.2,37557162,37557167,+,5,60.0,40.0,3.5
1,NC_072434.2,37558261,37558314,+,53,32.075,67.925,6.18421052631579
1,NC_072434.2,37561703,37561704,+,1,100.0,0.0,3.73333333333333
-3,NC_072434.2,37582023,37582033,-,10,30.0,70.0,5.0
-1,NC_072434.2,37583657,37583659,-,2,100.0,0.0,3.5
-3,NC_072434.2,37588674,37588700,-,26,57.692,42.308,3.79166666666667
-3,NC_072434.2,37590195,37590239,-,44,31.818,68.182,3.0
-3,NC_072434.2,37590195,37590239,-,44,31.818,68.182,4.0
-3,NC_072434.2,37594686,37594804,-,118,32.203,67.797,4.24390243902439
2,NC_072434.2,37711274,37711309,+,35,88.571,11.429,3.5
1,NC_072434.2,37784724,37784775,+,51,37.255,62.745,3.5
3,NC_072434.2,37789832,37789988,+,156,39.103,60.897,3.0
1,NC_072434.2,37793824,37794042,+,218,45.872,54.128,3.46153846153846
3,NC_072434.2,37799328,37799381,+,53,71.698,28.302,3.66666666666667
1,NC_072434.2,37852200,37852275,+,75,42.667,57.333,4.26923076923077
1,NC_072434.2,37852200,37852275,+,75,42.667,57.333,4.60377358490566
1,NC_072434.2,37860363,37860471,+,108,40.741,59.259,3.5
3,NC_072434.2,37860837,37860848,+,11,54.545,45.455,3.0
3,NC_072434.2,37865360,37865612,+,252,43.254,56.746,3.28571428571429
3,NC_072434.2,37876277,37876358,+,81,60.494,39.506,4.0
3,NC_072434.2,37878392,37878422,+,30,43.333,56.667,4.05882352941176
3,NC_072434.2,37880699,37880765,+,66,42.424,57.576,5.66666666666667
1,NC_072434.2,37884793,37884909,+,116,51.724,48.276,3.0
3,NC_072434.2,37928530,37928531,+,1,100.0,0.0,4.98360655737705
2,NC_072434.2,37933462,37933513,+,51,31.373,68.627,3.0
1,NC_072434.2,37945379,37945380,+,1,100.0,0.0,3.33333333333333
3,NC_072434.2,37945955,37945994,+,39,28.205,71.795,4.25
2,NC_072434.2,37948482,37948483,+,1,100.0,0.0,4.11111111111111
3,NC_072434.2,37950167,37950218,+,51,25.49,74.51,3.66666666666667
3,NC_072434.2,37955966,37955978,+,12,25.0,75.0,4.0
1,NC_072434.2,37958482,37958487,+,5,40.0,60.0,3.875
1,NC_072434.2,37962315,37962321,+,6,33.333,66.667,3.0
2,NC_072434.2,37964029,37964032,+,3,33.333,66.667,3.0
3,NC_072434.2,37964309,37964318,+,9,33.333,66.667,3.33333333333333
3,NC_072434.2,37965932,37966031,+,99,36.364,63.636,3.8
2,NC_072434.2,37966590,37966591,+,1,100.0,0.0,3.8
2,NC_072434.2,37971037,37971046,+,9,33.333,66.667,4.5
2,NC_072434.2,37971747,37971748,+,1,100.0,0.0,3.88235294117647
3,NC_072434.2,37973069,37973090,+,21,33.333,66.667,3.55555555555556
3,NC_072434.2,37973069,37973090,+,21,33.333,66.667,4.0
3,NC_072434.2,37973012,37973090,+,78,42.308,57.692,5.5
3,NC_072434.2,37973012,37973090,+,78,42.308,57.692,4.14285714285714
3,NC_072434.2,37975301,37975319,+,18,16.667,83.333,3.33333333333333
3,NC_072434.2,37976805,37976810,+,5,40.0,60.0,3.0
2,NC_072434.2,37980644,37980700,+,56,25.0,75.0,3.0
3,NC_072434.2,37981968,37982069,+,101,27.723,72.277,3.0
3,NC_072434.2,37981968,37982069,+,101,27.723,72.277,3.0
-2,NC_072434.2,38087176,38087219,-,43,30.233,69.767,4.76923076923077
-1,NC_072434.2,38094833,38094835,-,2,50.0,50.0,4.2
-3,NC_072434.2,38191989,38192011,-,22,31.818,68.182,3.75
-1,NC_072434.2,38221535,38221553,-,18,44.444,55.556,4.75
-2,NC_072434.2,38637328,38637383,-,55,36.364,63.636,3.66666666666667
-2,NC_072434.2,38637328,38637487,-,159,38.994,61.006,10.6
-2,NC_072434.2,38637328,38637371,-,43,34.884,65.116,6.0
-3,NC_072434.2,38660973,38660975,-,2,100.0,0.0,5.0
-3,NC_072434.2,38660973,38660976,-,3,66.667,33.333,4.65
-1,NC_072434.2,38661362,38661404,-,42,30.952,69.048,3.42857142857143
-2,NC_072434.2,38663635,38663933,-,298,58.725,41.275,3.0
2,NC_072434.2,38678607,38678608,+,1,100.0,0.0,4.0
2,NC_072434.2,38678607,38678608,+,1,100.0,0.0,3.5
1,NC_072434.2,38731739,38731794,+,55,58.182,41.818,5.0
2,NC_072434.2,38739339,38739340,+,1,100.0,0.0,3.0
2,NC_072434.2,38739339,38739340,+,1,100.0,0.0,6.0
2,NC_072434.2,38742610,38742625,+,15,26.667,73.333,3.25
3,NC_072434.2,38744090,38744108,+,18,33.333,66.667,5.86666666666667
1,NC_072434.2,38748868,38748888,+,20,45.0,55.0,3.5
3,NC_072434.2,38754255,38754260,+,5,60.0,40.0,3.0
2,NC_072434.2,38763355,38763469,+,114,48.246,51.754,7.5
3,NC_072434.2,38767102,38767103,+,1,100.0,0.0,3.0
1,NC_072434.2,38772645,38772732,+,87,39.08,60.92,3.83333333333333
2,NC_072434.2,38773884,38773885,+,1,100.0,0.0,3.69230769230769
2,NC_072434.2,38777502,38777503,+,1,100.0,0.0,3.0
-2,NC_072434.2,38795626,38795674,-,48,64.583,35.417,3.5
-1,NC_072434.2,38801279,38801295,-,16,68.75,31.25,3.0
-1,NC_072434.2,38805716,38805738,-,22,40.909,59.091,3.0
