frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
2,NC_073234.2,100409947,100409968,+,21,19.048,80.952
1,NC_073234.2,100411273,100411332,+,59,25.424,74.576
3,NC_073234.2,100413623,100413671,+,48,27.083,72.917
1,NC_073234.2,100418376,100418394,+,18,22.222,77.778
1,NC_073234.2,100423299,100423314,+,15,13.333,86.667
3,NC_073234.2,100431542,100431584,+,42,26.19,73.81
2,NC_073234.2,100433024,100433095,+,71,15.493,84.507
1,NC_073234.2,100470993,100471008,+,15,26.667,73.333
1,NC_073234.2,100471439,100471440,+,1,100.0,0.0
2,NC_073234.2,100476515,100476541,+,26,15.385,84.615
3,NC_073234.2,100479046,100479047,+,1,100.0,0.0
1,NC_073234.2,100494314,100494315,+,1,100.0,0.0
2,NC_073234.2,100496976,100496977,+,1,100.0,0.0
3,NC_073234.2,100500491,100500515,+,24,25.0,75.0
3,NC_073234.2,100510451,100510472,+,21,33.333,66.667
2,NC_073234.2,100524835,100524856,+,21,38.095,61.905
2,NC_073234.2,100525611,100525612,+,1,100.0,0.0
3,NC_073234.2,100526224,100526252,+,28,25.0,75.0
1,NC_073234.2,100526560,100526565,+,5,60.0,40.0
3,NC_073234.2,100533171,100533179,+,8,50.0,50.0
2,NC_073234.2,100593066,100593067,+,1,100.0,0.0
1,NC_073234.2,100596165,100596207,+,42,28.571,71.429
2,NC_073234.2,100608296,100608325,+,29,31.034,68.966
2,NC_073234.2,100644719,100644946,+,227,61.674,38.326
1,NC_073234.2,100648101,100648122,+,21,57.143,42.857
2,NC_073234.2,100651213,100651219,+,6,50.0,50.0
-3,NC_073234.2,101206761,101206763,-,2,100.0,0.0
1,NC_073234.2,101245051,101245125,+,74,35.135,64.865
3,NC_073234.2,101247275,101247293,+,18,22.222,77.778
2,NC_073234.2,101249140,101249149,+,9,44.444,55.556
-3,NC_073234.2,101354280,101354292,-,12,41.667,58.333
-1,NC_073234.2,101360069,101360085,-,16,50.0,50.0
-2,NC_073234.2,103373707,103373719,-,12,25.0,75.0
-2,NC_073234.2,103376455,103376470,-,15,53.333,46.667
-2,NC_073234.2,103376455,103376470,-,15,53.333,46.667
-2,NC_073234.2,103376881,103376932,-,51,21.569,78.431
-3,NC_073234.2,103378383,103378467,-,84,28.571,71.429
-3,NC_073234.2,103379769,103379883,-,114,26.316,73.684
-1,NC_073234.2,103385228,103385246,-,18,27.778,72.222
-2,NC_073234.2,103386967,103386976,-,9,33.333,66.667
-2,NC_073234.2,103387135,103387171,-,36,25.0,75.0
-1,NC_073234.2,103388621,103388624,-,3,66.667,33.333
-2,NC_073234.2,103414669,103414684,-,15,26.667,73.333
-2,NC_073234.2,103414966,103415147,-,181,28.729,71.271
-2,NC_073234.2,103414966,103415147,-,181,28.729,71.271
-2,NC_073234.2,103417141,103417268,-,127,29.134,70.866
-2,NC_073234.2,103418296,103418375,-,79,34.177,65.823
-2,NC_073234.2,103420228,103420295,-,67,38.806,61.194
2,NC_073234.2,103423930,103424266,+,336,58.631,41.369
2,NC_073234.2,103424053,103424266,+,213,49.296,50.704
1,NC_073234.2,103424265,103424325,+,60,41.667,58.333
1,NC_073234.2,103428448,103428462,+,14,14.286,85.714
3,NC_073234.2,103431108,103431143,+,35,20.0,80.0
2,NC_073234.2,103431902,103431937,+,35,31.429,68.571
2,NC_073234.2,103433939,103433944,+,5,60.0,40.0
1,NC_073234.2,103435146,103435197,+,51,39.216,60.784
-1,NC_073234.2,103438514,103438560,-,46,23.913,76.087
-3,NC_073234.2,103441830,103441842,-,12,25.0,75.0
-2,NC_073234.2,103442458,103442529,-,71,22.535,77.465
-3,NC_073234.2,103443726,103443760,-,34,23.529,76.471
-3,NC_073234.2,103447020,103447022,-,2,100.0,0.0
-3,NC_073234.2,103448064,103448068,-,4,25.0,75.0
-2,NC_073234.2,103448917,103449005,-,88,22.727,77.273
-1,NC_073234.2,103450796,103450872,-,76,32.895,67.105
-3,NC_073234.2,103452123,103452160,-,37,27.027,72.973
-3,NC_073234.2,103456596,103456705,-,109,26.606,73.394
-1,NC_073234.2,103459478,103459480,-,2,100.0,0.0
-3,NC_073234.2,103459965,103459967,-,2,50.0,50.0
-3,NC_073234.2,103465395,103465414,-,19,36.842,63.158
-2,NC_073234.2,103465798,103465889,-,91,24.176,75.824
-3,NC_073234.2,103467267,103467286,-,19,47.368,52.632
-1,NC_073234.2,103468325,103468371,-,46,28.261,71.739
-2,NC_073234.2,103471216,103471218,-,2,100.0,0.0
-1,NC_073234.2,103472024,103472034,-,10,40.0,60.0
-1,NC_073234.2,103472699,103472775,-,76,22.368,77.632
-2,NC_073234.2,103474156,103474220,-,64,31.25,68.75
-1,NC_073234.2,103474568,103474572,-,4,50.0,50.0
-2,NC_073234.2,103475755,103475981,-,226,45.133,54.867
-3,NC_073234.2,103477218,103477228,-,10,30.0,70.0
-1,NC_073234.2,103478876,103478922,-,46,39.13,60.87
-2,NC_073234.2,103480864,103480866,-,2,50.0,50.0
-3,NC_073234.2,103481949,103481953,-,4,50.0,50.0
-2,NC_073234.2,103485730,103485760,-,30,23.333,76.667
-2,NC_073234.2,103491688,103491707,-,19,36.842,63.158
-1,NC_073234.2,103495478,103495566,-,88,32.955,67.045
-1,NC_073234.2,103495820,103495887,-,67,26.866,73.134
-2,NC_073234.2,103497907,103497918,-,11,36.364,63.636
-2,NC_073234.2,103500004,103500044,-,40,25.0,75.0
-1,NC_073234.2,103500506,103500537,-,31,22.581,77.419
-2,NC_073234.2,103503226,103503269,-,43,25.581,74.419
-1,NC_073234.2,103503884,103503947,-,63,25.397,74.603
-3,NC_073234.2,103504320,103504327,-,7,57.143,42.857
-3,NC_073234.2,103504572,103504612,-,40,30.0,70.0
-3,NC_073234.2,103505484,103505572,-,88,29.545,70.455
-1,NC_073234.2,103506980,103507025,-,45,24.444,75.556
-1,NC_073234.2,103507151,103507185,-,34,41.176,58.824
-1,NC_073234.2,103508594,103508651,-,57,33.333,66.667
-2,NC_073234.2,103509418,103509530,-,112,30.357,69.643
-3,NC_073234.2,103513779,103513797,-,18,11.111,88.889
-1,NC_073234.2,103514813,103514868,-,55,30.909,69.091
-3,NC_073234.2,103517868,103517884,-,16,18.75,81.25
-1,NC_073234.2,103518572,103518636,-,64,18.75,81.25
-3,NC_073234.2,103519152,103519210,-,58,31.034,68.966
-1,NC_073234.2,103519478,103519488,-,10,50.0,50.0
-2,NC_073234.2,103520050,103520108,-,58,27.586,72.414
-3,NC_073234.2,103525443,103525549,-,106,23.585,76.415
-3,NC_073234.2,103528020,103528048,-,28,39.286,60.714
-1,NC_073234.2,103528364,103528397,-,33,33.333,66.667
-2,NC_073234.2,103529842,103529852,-,10,40.0,60.0
-1,NC_073234.2,103530059,103530102,-,43,23.256,76.744
-2,NC_073234.2,103530481,103530518,-,37,54.054,45.946
1,NC_073234.2,103537572,103537614,+,42,23.81,76.19
1,NC_073234.2,103542579,103542597,+,18,27.778,72.222
3,NC_073234.2,103543458,103543484,+,26,26.923,73.077
3,NC_073234.2,103549307,103549328,+,21,28.571,71.429
2,NC_073234.2,103549929,103549969,+,40,30.0,70.0
2,NC_073234.2,103555660,103555675,+,15,26.667,73.333
1,NC_073234.2,103561784,103561785,+,1,100.0,0.0
3,NC_073234.2,103564091,103564109,+,18,33.333,66.667
3,NC_073234.2,103565685,103565696,+,11,27.273,72.727
3,NC_073234.2,103578287,103578341,+,54,27.778,72.222
3,NC_073234.2,103579966,103580033,+,67,34.328,65.672
2,NC_073234.2,103582172,103582216,+,44,20.455,79.545
2,NC_073234.2,103584986,103584991,+,5,40.0,60.0
-2,NC_073234.2,103899901,103900020,-,119,42.017,57.983
-1,NC_073234.2,103900655,103900737,-,82,25.61,74.39
-3,NC_073234.2,103909266,103909287,-,21,23.81,76.19
-3,NC_073234.2,103910043,103910088,-,45,33.333,66.667
-3,NC_073234.2,103912404,103912447,-,43,34.884,65.116
-3,NC_073234.2,103926162,103926181,-,19,31.579,68.421
-1,NC_073234.2,103939394,103939503,-,109,37.615,62.385
-1,NC_073234.2,103973867,103974024,-,157,71.338,28.662
-3,NC_073234.2,104735793,104735805,-,12,41.667,58.333
-2,NC_073234.2,104736736,104736859,-,123,74.797,25.203
-2,NC_073234.2,104810473,104810495,-,22,59.091,40.909
-1,NC_073234.2,104845064,104845092,-,28,28.571,71.429
-2,NC_073234.2,104852083,104852228,-,145,33.103,66.897
-1,NC_073234.2,104853035,104853075,-,40,40.0,60.0
-1,NC_073234.2,104855783,104855829,-,46,19.565,80.435
-3,NC_073234.2,104857050,104857083,-,33,27.273,72.727
-2,NC_073234.2,104857633,104857635,-,2,100.0,0.0
-2,NC_073234.2,104877547,104877549,-,2,50.0,50.0
-2,NC_073234.2,104877547,104877549,-,2,50.0,50.0
-1,NC_073234.2,104882783,104882785,-,2,50.0,50.0
-1,NC_073234.2,104882783,104882785,-,2,50.0,50.0
-1,NC_073234.2,104910689,104910773,-,84,48.81,51.19
-2,NC_073234.2,104910745,104910773,-,28,32.143,67.857
-2,NC_073234.2,104911411,104911532,-,121,71.074,28.926
-3,NC_073234.2,104911530,104911532,-,2,100.0,0.0
-3,NC_073234.2,104984145,104984169,-,24,45.833,54.167
-3,NC_073234.2,104984145,104984236,-,91,41.758,58.242
-2,NC_073234.2,104984683,104984696,-,13,69.231,30.769
-3,NC_073234.2,104986893,104986918,-,25,24.0,76.0
-3,NC_073234.2,104988615,104988634,-,19,42.105,57.895
-2,NC_073234.2,104989135,104989306,-,171,31.579,68.421
-1,NC_073234.2,104989712,104989749,-,37,32.432,67.568
-1,NC_073234.2,104995466,104995506,-,40,27.5,72.5
-3,NC_073234.2,104995986,104995992,-,6,50.0,50.0
-1,NC_073234.2,104996732,104996763,-,31,19.355,80.645
-2,NC_073234.2,105002335,105002375,-,40,45.0,55.0
-2,NC_073234.2,105005557,105005559,-,2,50.0,50.0
-1,NC_073234.2,105007097,105007113,-,16,31.25,68.75
-2,NC_073234.2,105009721,105009734,-,13,23.077,76.923
-3,NC_073234.2,105012000,105012009,-,9,33.333,66.667
-2,NC_073234.2,105013216,105013243,-,27,33.333,66.667
-1,NC_073234.2,105016031,105016052,-,21,19.048,80.952
-3,NC_073234.2,105020319,105020406,-,87,33.333,66.667
-1,NC_073234.2,105020618,105020624,-,6,50.0,50.0
-1,NC_073234.2,105027770,105027776,-,6,50.0,50.0
-3,NC_073234.2,105040974,105041070,-,96,31.25,68.75
1,NC_073234.2,105089974,105090078,+,104,38.462,61.538
-3,NC_073234.2,106350906,106350922,-,16,56.25,43.75
-2,NC_073234.2,106352494,106352636,-,142,30.282,69.718
-3,NC_073234.2,106353606,106353654,-,48,45.833,54.167
-1,NC_073234.2,106358804,106358924,-,120,41.667,58.333
-2,NC_073234.2,106383205,106383248,-,43,39.535,60.465
-3,NC_073234.2,106436322,106436328,-,6,33.333,66.667
-1,NC_073234.2,106488974,106488980,-,6,33.333,66.667
-3,NC_073234.2,106532430,106532521,-,91,49.451,50.549
-2,NC_073234.2,106533964,106533966,-,2,50.0,50.0
-1,NC_073234.2,106537910,106537937,-,27,33.333,66.667
-1,NC_073234.2,106539116,106539164,-,48,27.083,72.917
-2,NC_073234.2,106545067,106545095,-,28,25.0,75.0
-3,NC_073234.2,106558797,106558860,-,63,42.857,57.143
-3,NC_073234.2,107539500,107539755,-,255,70.588,29.412
1,NC_073234.2,108094656,108094668,+,12,50.0,50.0
3,NC_073234.2,108095185,108095225,+,40,37.5,62.5
3,NC_073234.2,108109048,108109127,+,79,53.165,46.835
3,NC_073234.2,108116196,108116252,+,56,41.071,58.929
2,NC_073234.2,108119347,108119380,+,33,27.273,72.727
1,NC_073234.2,108123654,108123735,+,81,39.506,60.494
1,NC_073234.2,108123654,108123735,+,81,39.506,60.494
1,NC_073234.2,108124599,108124638,+,39,30.769,69.231
1,NC_073234.2,108128070,108128097,+,27,40.741,59.259
1,NC_073234.2,108128715,108128877,+,162,43.827,56.173
2,NC_073234.2,108132991,108133114,+,123,29.268,70.732
2,NC_073234.2,108141563,108141577,+,14,50.0,50.0
3,NC_073234.2,108143240,108143261,+,21,19.048,80.952
2,NC_073234.2,108143693,108143698,+,5,20.0,80.0
1,NC_073234.2,108149145,108149175,+,30,33.333,66.667
1,NC_073234.2,108151489,108151659,+,170,35.882,64.118
2,NC_073234.2,108156376,108156394,+,18,16.667,83.333
-2,NC_073234.2,108164059,108164108,-,49,30.612,69.388
-2,NC_073234.2,108164788,108164807,-,19,47.368,52.632
-1,NC_073234.2,108165203,108165205,-,2,100.0,0.0
-1,NC_073234.2,108166301,108166389,-,88,40.909,59.091
-2,NC_073234.2,108167548,108167555,-,7,42.857,57.143
-2,NC_073234.2,108169192,108169226,-,34,35.294,64.706
-3,NC_073234.2,108175134,108175138,-,4,50.0,50.0
-1,NC_073234.2,108186080,108186141,-,61,24.59,75.41
-3,NC_073234.2,108188832,108188854,-,22,22.727,77.273
-3,NC_073234.2,108189633,108189658,-,25,28.0,72.0
-1,NC_073234.2,108196289,108196291,-,2,50.0,50.0
-2,NC_073234.2,108198493,108198554,-,61,29.508,70.492
-2,NC_073234.2,108200227,108200261,-,34,41.176,58.824
-1,NC_073234.2,108203477,108203502,-,25,28.0,72.0
-1,NC_073234.2,108206606,108206616,-,10,40.0,60.0
-2,NC_073234.2,108213370,108213410,-,40,30.0,70.0
-2,NC_073234.2,108215146,108215153,-,7,57.143,42.857
-1,NC_073234.2,108219452,108219522,-,70,31.429,68.571
-1,NC_073234.2,108229421,108229455,-,34,23.529,76.471
-2,NC_073234.2,108238054,108238091,-,37,27.027,72.973
-3,NC_073234.2,108239148,108239155,-,7,28.571,71.429
-3,NC_073234.2,108239880,108239892,-,12,33.333,66.667
-1,NC_073234.2,108240878,108240890,-,12,33.333,66.667
-2,NC_073234.2,108244213,108244247,-,34,23.529,76.471
-2,NC_073234.2,108244357,108244403,-,46,21.739,78.261
-1,NC_073234.2,108251783,108251842,-,59,33.898,66.102
-2,NC_073234.2,108278656,108278660,-,4,50.0,50.0
-1,NC_073234.2,108316235,108316245,-,10,50.0,50.0
1,NC_073234.2,108780750,108780795,+,45,86.667,13.333
2,NC_073234.2,108781357,108781534,+,177,44.633,55.367
3,NC_073234.2,108796571,108796691,+,120,40.0,60.0
3,NC_073234.2,108796571,108796691,+,120,40.0,60.0
3,NC_073234.2,108797387,108797393,+,6,50.0,50.0
2,NC_073234.2,108800708,108800728,+,20,35.0,65.0
2,NC_073234.2,108800708,108800728,+,20,35.0,65.0
-1,NC_073234.2,108812552,108812558,-,6,50.0,50.0
-3,NC_073234.2,108812697,108812877,-,180,37.778,62.222
-2,NC_073234.2,108844078,108844325,-,247,78.543,21.457
1,NC_073234.2,108871813,108871818,+,5,40.0,60.0
3,NC_073234.2,108879961,108879980,+,19,15.789,84.211
3,NC_073234.2,108882341,108882464,+,123,27.642,72.358
2,NC_073234.2,108890496,108890497,+,1,100.0,0.0
3,NC_073234.2,108982680,108982847,+,167,65.269,34.731
1,NC_073234.2,109086619,109086987,+,368,49.185,50.815
3,NC_073234.2,109451158,109451159,+,1,100.0,0.0
3,NC_073234.2,109562576,109562795,+,219,74.429,25.571
3,NC_073234.2,109581845,109582256,+,411,40.389,59.611
3,NC_073234.2,109594190,109594217,+,27,33.333,66.667
1,NC_073234.2,109599065,109599141,+,76,43.421,56.579
3,NC_073234.2,109622387,109622492,+,105,34.286,65.714
3,NC_073234.2,109632498,109632584,+,86,34.884,65.116
1,NC_073234.2,109636649,109636650,+,1,100.0,0.0
1,NC_073234.2,109639044,109639050,+,6,33.333,66.667
1,NC_073234.2,109639569,109639611,+,42,47.619,52.381
3,NC_073234.2,109650451,109650452,+,1,100.0,0.0
1,NC_073234.2,109653314,109653330,+,16,31.25,68.75
1,NC_073234.2,109656666,109656759,+,93,35.484,64.516
2,NC_073234.2,109660747,109660816,+,69,49.275,50.725
2,NC_073234.2,109661053,109661089,+,36,55.556,44.444
2,NC_073234.2,109664156,109664170,+,14,50.0,50.0
3,NC_073234.2,109667508,109667579,+,71,26.761,73.239
1,NC_073234.2,109667916,109667928,+,12,33.333,66.667
2,NC_073234.2,109672006,109672045,+,39,43.59,56.41
2,NC_073234.2,109672362,109672366,+,4,25.0,75.0
3,NC_073234.2,109673972,109674026,+,54,42.593,57.407
1,NC_073234.2,109678368,109678380,+,12,25.0,75.0
1,NC_073234.2,109692448,109692483,+,35,68.571,31.429
2,NC_073234.2,109695520,109695586,+,66,50.0,50.0
1,NC_073234.2,109707625,109707714,+,89,34.831,65.169
1,NC_073234.2,109710309,109710378,+,69,50.725,49.275
3,NC_073234.2,109710512,109710548,+,36,47.222,52.778
2,NC_073234.2,109711884,109711897,+,13,53.846,46.154
3,NC_073234.2,109714148,109714178,+,30,43.333,56.667
3,NC_073234.2,109716986,109717100,+,114,28.947,71.053
2,NC_073234.2,109717141,109717150,+,9,22.222,77.778
-2,NC_073234.2,109722991,109722995,-,4,50.0,50.0
-3,NC_073234.2,109726002,109726004,-,2,100.0,0.0
-1,NC_073234.2,109744817,109744833,-,16,43.75,56.25
-1,NC_073234.2,109746614,109746616,-,2,50.0,50.0
-1,NC_073234.2,109748717,109748721,-,4,50.0,50.0
-2,NC_073234.2,109780543,109780584,-,41,17.073,82.927
-3,NC_073234.2,109780845,109780847,-,2,50.0,50.0
-1,NC_073234.2,109782707,109782716,-,9,33.333,66.667
-1,NC_073234.2,109788626,109788696,-,70,18.571,81.429
-2,NC_073234.2,109791586,109791596,-,10,40.0,60.0
-2,NC_073234.2,109819735,109819805,-,70,25.714,74.286
-2,NC_073234.2,109820128,109820165,-,37,29.73,70.27
-2,NC_073234.2,109821973,109822118,-,145,42.759,57.241
-2,NC_073234.2,109830625,109830641,-,16,25.0,75.0
-2,NC_073234.2,109830625,109830641,-,16,25.0,75.0
-1,NC_073234.2,109831259,109831261,-,2,100.0,0.0
-3,NC_073234.2,109993422,109993438,-,16,50.0,50.0
-1,NC_073234.2,109996553,109996654,-,101,20.792,79.208
-3,NC_073234.2,110064960,110065339,-,379,79.156,20.844
-1,NC_073234.2,110287505,110287776,-,271,80.074,19.926
-1,NC_073234.2,110414324,110414326,-,2,100.0,0.0
-2,NC_073234.2,110422912,110422930,-,18,38.889,61.111
-3,NC_073234.2,110423784,110423786,-,2,100.0,0.0
-3,NC_073234.2,110444925,110444948,-,23,26.087,73.913
-3,NC_073234.2,110448189,110448195,-,6,33.333,66.667
-3,NC_073234.2,110448189,110448195,-,6,33.333,66.667
-3,NC_073234.2,110451081,110451150,-,69,40.58,59.42
-1,NC_073234.2,110460281,110460283,-,2,100.0,0.0
-3,NC_073234.2,110468811,110468899,-,88,26.136,73.864
-3,NC_073234.2,110471574,110471576,-,2,100.0,0.0
-3,NC_073234.2,110477373,110477398,-,25,32.0,68.0
-2,NC_073234.2,110477572,110477574,-,2,100.0,0.0
-3,NC_073234.2,110478144,110478153,-,9,22.222,77.778
-1,NC_073234.2,110479712,110479754,-,42,21.429,78.571
-3,NC_073234.2,110482317,110482369,-,52,21.154,78.846
-1,NC_073234.2,110487185,110487204,-,19,42.105,57.895
-3,NC_073234.2,110504340,110504342,-,2,50.0,50.0
-1,NC_073234.2,110505608,110505624,-,16,37.5,62.5
-1,NC_073234.2,110509379,110509407,-,28,39.286,60.714
-1,NC_073234.2,110511524,110511533,-,9,22.222,77.778
-3,NC_073234.2,110512437,110512519,-,82,48.78,51.22
-1,NC_073234.2,110514386,110514438,-,52,30.769,69.231
-2,NC_073234.2,110524873,110524875,-,2,100.0,0.0
-1,NC_073234.2,110526668,110526828,-,160,48.125,51.875
-3,NC_073234.2,110527422,110527438,-,16,56.25,43.75
-2,NC_073234.2,110528191,110528222,-,31,32.258,67.742
-3,NC_073234.2,110528256,110528377,-,121,42.975,57.025
-2,NC_073234.2,110533528,110533534,-,6,33.333,66.667
-1,NC_073234.2,110554628,110554697,-,69,49.275,50.725
-3,NC_073234.2,110557473,110557489,-,16,37.5,62.5
-1,NC_073234.2,110561372,110561374,-,2,100.0,0.0
-2,NC_073234.2,110572303,110572316,-,13,38.462,61.538
-1,NC_073234.2,110572430,110572432,-,2,50.0,50.0
-1,NC_073234.2,110592074,110592090,-,16,37.5,62.5
-2,NC_073234.2,110628412,110628414,-,2,100.0,0.0
-3,NC_073234.2,110636895,110636901,-,6,50.0,50.0
2,NC_073234.2,110637562,110637601,+,39,48.718,51.282
3,NC_073234.2,110643896,110643914,+,18,44.444,55.556
3,NC_073234.2,110671289,110671433,+,144,36.111,63.889
2,NC_073234.2,110671289,110671360,+,71,38.028,61.972
1,NC_073234.2,110675832,110675838,+,6,16.667,83.333
3,NC_073234.2,110676449,110676494,+,45,40.0,60.0
3,NC_073234.2,110676449,110676494,+,45,40.0,60.0
3,NC_073234.2,110682298,110682338,+,40,37.5,62.5
2,NC_073234.2,110685846,110685847,+,1,100.0,0.0
2,NC_073234.2,110685846,110685847,+,1,100.0,0.0
2,NC_073234.2,110689401,110689477,+,76,28.947,71.053
2,NC_073234.2,110689401,110689477,+,76,28.947,71.053
3,NC_073234.2,110694104,110694224,+,120,39.167,60.833
1,NC_073234.2,110701799,110701800,+,1,100.0,0.0
2,NC_073234.2,110707037,110707105,+,68,38.235,61.765
3,NC_073234.2,110713508,110713577,+,69,33.333,66.667
2,NC_073234.2,110715392,110715400,+,8,50.0,50.0
2,NC_073234.2,110906249,110906350,+,101,64.356,35.644
3,NC_073234.2,110908128,110908142,+,14,21.429,78.571
3,NC_073234.2,110908128,110908142,+,14,21.429,78.571
2,NC_073234.2,110915231,110915233,+,2,50.0,50.0
1,NC_073234.2,110917925,110917926,+,1,100.0,0.0
2,NC_073234.2,110926194,110926195,+,1,100.0,0.0
3,NC_073234.2,110927112,110927150,+,38,47.368,52.632
1,NC_073234.2,110928072,110928084,+,12,41.667,58.333
1,NC_073234.2,110936110,110936121,+,11,27.273,72.727
3,NC_073234.2,110943932,110943998,+,66,40.909,59.091
2,NC_073234.2,110944851,110944852,+,1,100.0,0.0
-3,NC_073234.2,110952555,110952615,-,60,40.0,60.0
-2,NC_073234.2,110956189,110956284,-,95,32.632,67.368
-2,NC_073234.2,110960389,110960395,-,6,50.0,50.0
-1,NC_073234.2,110964374,110964417,-,43,27.907,72.093
-1,NC_073234.2,111101309,111101318,-,9,44.444,55.556
-2,NC_073234.2,111105784,111105811,-,27,44.444,55.556
-1,NC_073234.2,111118352,111118400,-,48,43.75,56.25
-1,NC_073234.2,111119189,111119191,-,2,100.0,0.0
-2,NC_073234.2,111146167,111146173,-,6,50.0,50.0
-3,NC_073234.2,111148929,111148935,-,6,33.333,66.667
-3,NC_073234.2,111173250,111173389,-,139,44.604,55.396
-1,NC_073234.2,111222470,111222486,-,16,56.25,43.75
-1,NC_073234.2,111222470,111222486,-,16,56.25,43.75
-2,NC_073234.2,111225787,111225796,-,9,77.778,22.222
3,NC_073234.2,111292091,111292238,+,147,60.544,39.456
2,NC_073234.2,111294319,111294325,+,6,50.0,50.0
1,NC_073234.2,111298430,111298431,+,1,100.0,0.0
-2,NC_073234.2,111302482,111302522,-,40,32.5,67.5
-2,NC_073234.2,111305302,111305313,-,11,36.364,63.636
-1,NC_073234.2,111311216,111311292,-,76,32.895,67.105
-3,NC_073234.2,111312723,111312725,-,2,100.0,0.0
-2,NC_073234.2,111314533,111314558,-,25,36.0,64.0
-1,NC_073234.2,111321476,111321538,-,62,35.484,64.516
-2,NC_073234.2,111323794,111323917,-,123,48.78,51.22
-3,NC_073234.2,111327993,111328101,-,108,26.852,73.148
-1,NC_073234.2,111339515,111339540,-,25,36.0,64.0
-3,NC_073234.2,111348288,111348336,-,48,25.0,75.0
-3,NC_073234.2,111348288,111348336,-,48,25.0,75.0
-3,NC_073234.2,111350070,111350083,-,13,23.077,76.923
-3,NC_073234.2,111350070,111350083,-,13,23.077,76.923
-3,NC_073234.2,111367536,111367644,-,108,35.185,64.815
1,NC_073234.2,111374711,111374712,+,1,100.0,0.0
2,NC_073234.2,111381380,111381439,+,59,35.593,64.407
3,NC_073234.2,111383519,111383549,+,30,33.333,66.667
1,NC_073234.2,111385508,111385509,+,1,100.0,0.0
3,NC_073234.2,111389183,111389249,+,66,39.394,60.606
1,NC_073234.2,111391055,111391056,+,1,100.0,0.0
1,NC_073234.2,111394356,111394410,+,54,31.481,68.519
3,NC_073234.2,111395089,111395090,+,1,100.0,0.0
-1,NC_073234.2,111404843,111404877,-,34,44.118,55.882
-1,NC_073234.2,111405044,111405046,-,2,100.0,0.0
-3,NC_073234.2,111406281,111406389,-,108,55.556,44.444
-2,NC_073234.2,111408910,111409000,-,90,48.889,51.111
-1,NC_073234.2,111409190,111409242,-,52,40.385,59.615
-1,NC_073234.2,111412289,111412353,-,64,31.25,68.75
-3,NC_073234.2,111414354,111414382,-,28,25.0,75.0
-1,NC_073234.2,111414380,111414539,-,159,48.428,51.572
-2,NC_073234.2,111415534,111415540,-,6,66.667,33.333
-1,NC_073234.2,111416591,111416658,-,67,26.866,73.134
-3,NC_073234.2,111418782,111418861,-,79,46.835,53.165
-1,NC_073234.2,111421133,111421151,-,18,55.556,44.444
-1,NC_073234.2,111421877,111421922,-,45,46.667,53.333
-2,NC_073234.2,111422455,111422561,-,106,50.0,50.0
-2,NC_073234.2,111424057,111424144,-,87,59.77,40.23
-1,NC_073234.2,111431444,111431446,-,2,50.0,50.0
-3,NC_073234.2,111432240,111432317,-,77,38.961,61.039
-2,NC_073234.2,111434776,111434798,-,22,36.364,63.636
-1,NC_073234.2,111437558,111437574,-,16,25.0,75.0
-1,NC_073234.2,111441662,111441664,-,2,50.0,50.0
-2,NC_073234.2,111442165,111442226,-,61,27.869,72.131
-2,NC_073234.2,111443326,111443332,-,6,50.0,50.0
-1,NC_073234.2,111444041,111444060,-,19,36.842,63.158
-1,NC_073234.2,111445481,111445483,-,2,100.0,0.0
-2,NC_073234.2,111445990,111445997,-,7,28.571,71.429
-2,NC_073234.2,111447115,111447203,-,88,27.273,72.727
-1,NC_073234.2,111447563,111447606,-,43,37.209,62.791
-1,NC_073234.2,111449504,111449506,-,2,100.0,0.0
-3,NC_073234.2,111450561,111450571,-,10,40.0,60.0
-1,NC_073234.2,111452870,111452889,-,19,21.053,78.947
-3,NC_073234.2,111455838,111455857,-,19,36.842,63.158
-1,NC_073234.2,111457424,111457480,-,56,28.571,71.429
-2,NC_073234.2,111463756,111463814,-,58,79.31,20.69
3,NC_073234.2,111649928,111649937,+,9,44.444,55.556
2,NC_073234.2,111673813,111673918,+,105,45.714,54.286
3,NC_073234.2,111685919,111685934,+,15,40.0,60.0
-2,NC_073234.2,111707092,111707128,-,36,41.667,58.333
-2,NC_073234.2,111708745,111708829,-,84,39.286,60.714
-2,NC_073234.2,111709906,111709925,-,19,42.105,57.895
-2,NC_073234.2,111712327,111712365,-,38,34.211,65.789
-2,NC_073234.2,111712948,111712987,-,39,41.026,58.974
-3,NC_073234.2,111715482,111715484,-,2,100.0,0.0
-2,NC_073234.2,111721273,111721321,-,48,31.25,68.75
-2,NC_073234.2,111723547,111723596,-,49,30.612,69.388
-2,NC_073234.2,111723940,111723953,-,13,46.154,53.846
-3,NC_073234.2,111725094,111725202,-,108,25.0,75.0
-2,NC_073234.2,111726532,111726638,-,106,29.245,70.755
-2,NC_073234.2,111737281,111737360,-,79,37.975,62.025
-3,NC_073234.2,111739623,111739633,-,10,30.0,70.0
-2,NC_073234.2,111744202,111744238,-,36,36.111,63.889
-1,NC_073234.2,111754991,111755006,-,15,33.333,66.667
3,NC_073234.2,111918025,111918026,+,1,100.0,0.0
3,NC_073234.2,111928415,111928478,+,63,34.921,65.079
1,NC_073234.2,111931488,111931494,+,6,33.333,66.667
3,NC_073234.2,111934554,111934562,+,8,37.5,62.5
