frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-3,NC_060935.1,11521482,11521533,-,51,64.706,35.294
-2,NC_060935.1,115222411,115222444,-,33,36.364,63.636
-1,NC_060935.1,115227476,115227482,-,6,66.667,33.333
-1,NC_060935.1,115230764,115230766,-,2,50.0,50.0
-1,NC_060935.1,115241957,115241981,-,24,41.667,58.333
-2,NC_060935.1,115244197,115244221,-,24,54.167,45.833
-2,NC_060935.1,115251328,115251367,-,39,53.846,46.154
-1,NC_060935.1,115253123,115253141,-,18,38.889,61.111
-1,NC_060935.1,115269686,115269698,-,12,50.0,50.0
1,NC_060935.1,1152951,1153080,+,129,69.767,30.233
3,NC_060935.1,1153284,1153772,+,488,68.852,31.148
1,NC_060935.1,1153889,1153941,+,52,73.077,26.923
-2,NC_060935.1,11537653,11537655,-,2,100.0,0.0
3,NC_060935.1,1154172,1154261,+,89,78.652,21.348
3,NC_060935.1,1154411,1154459,+,48,72.917,27.083
1,NC_060935.1,1154963,1154964,+,1,100.0,0.0
2,NC_060935.1,1155439,1155511,+,72,65.278,34.722
-1,NC_060935.1,115517360,115517390,-,30,73.333,26.667
3,NC_060935.1,1156424,1156451,+,27,74.074,25.926
3,NC_060935.1,1156685,1156892,+,207,65.7,34.3
2,NC_060935.1,1157056,1157113,+,57,70.175,29.825
3,NC_060935.1,1158171,1158422,+,251,66.534,33.466
3,NC_060935.1,1158579,1158743,+,164,73.78,26.22
3,NC_060935.1,1159417,1159469,+,52,65.385,34.615
1,NC_060935.1,1160950,1161198,+,248,64.919,35.081
3,NC_060935.1,1161555,1161728,+,173,64.74,35.26
3,NC_060935.1,1162059,1162064,+,5,40.0,60.0
-2,NC_060935.1,116771779,116771781,-,2,100.0,0.0
-1,NC_060935.1,116772299,116772401,-,102,41.176,58.824
-1,NC_060935.1,116772902,116772904,-,2,100.0,0.0
-2,NC_060935.1,116775334,116775371,-,37,48.649,51.351
-1,NC_060935.1,116777126,116777591,-,465,49.677,50.323
-1,NC_060935.1,116777126,116777189,-,63,49.206,50.794
-3,NC_060935.1,116779983,116779998,-,15,46.667,53.333
-2,NC_060935.1,116784721,116784755,-,34,41.176,58.824
-1,NC_060935.1,116787446,116787448,-,2,100.0,0.0
-2,NC_060935.1,116796754,116796782,-,28,53.571,46.429
-3,NC_060935.1,116797521,116797543,-,22,50.0,50.0
-1,NC_060935.1,116798117,116798154,-,37,48.649,51.351
-2,NC_060935.1,116798965,116799002,-,37,54.054,45.946
-1,NC_060935.1,116799443,116799479,-,36,47.222,52.778
-1,NC_060935.1,116799443,116799483,-,40,45.0,55.0
-3,NC_060935.1,116800329,116800420,-,91,53.846,46.154
-2,NC_060935.1,116801056,116801135,-,79,43.038,56.962
-2,NC_060935.1,116801551,116801593,-,42,42.857,57.143
-3,NC_060935.1,116802015,116802106,-,91,53.846,46.154
-1,NC_060935.1,116802329,116802444,-,115,80.0,20.0
-1,NC_060935.1,116806208,116806210,-,2,100.0,0.0
-1,NC_060935.1,116806337,116806436,-,99,68.687,31.313
-1,NC_060935.1,116837765,116837767,-,2,50.0,50.0
-1,NC_060935.1,116838245,116838251,-,6,66.667,33.333
-1,NC_060935.1,116850917,116851293,-,376,68.085,31.915
-3,NC_060935.1,116852106,116852108,-,2,50.0,50.0
-2,NC_060935.1,116852434,116852452,-,18,61.111,38.889
-1,NC_060935.1,116862236,116862584,-,348,53.736,46.264
-3,NC_060935.1,116864178,116864230,-,52,59.615,40.385
-3,NC_060935.1,116872863,116872914,-,51,54.902,45.098
-3,NC_060935.1,116872863,116872914,-,51,54.902,45.098
-2,NC_060935.1,116874367,116874369,-,2,100.0,0.0
-1,NC_060935.1,116876324,116876378,-,54,42.593,57.407
-1,NC_060935.1,116877188,116877306,-,118,46.61,53.39
-2,NC_060935.1,116878696,116878772,-,76,61.842,38.158
-3,NC_060935.1,116883048,116883050,-,2,100.0,0.0
-1,NC_060935.1,116885243,116885245,-,2,50.0,50.0
-3,NC_060935.1,116885433,116885435,-,2,100.0,0.0
-2,NC_060935.1,116888527,116888585,-,58,44.828,55.172
-3,NC_060935.1,116888952,116889007,-,55,49.091,50.909
-3,NC_060935.1,116890260,116890262,-,2,100.0,0.0
-2,NC_060935.1,116890345,116890478,-,133,50.376,49.624
-2,NC_060935.1,116891116,116891357,-,241,46.058,53.942
-3,NC_060935.1,116891943,116892028,-,85,56.471,43.529
-1,NC_060935.1,116911337,116911364,-,27,55.556,44.444
-2,NC_060935.1,116912254,116912303,-,49,46.939,53.061
-3,NC_060935.1,116942316,116942343,-,27,48.148,51.852
-3,NC_060935.1,116942316,116942343,-,27,48.148,51.852
-3,NC_060935.1,116969259,116969283,-,24,29.167,70.833
-1,NC_060935.1,116972162,116972187,-,25,40.0,60.0
-2,NC_060935.1,11710432,11710558,-,126,76.19,23.81
-1,NC_060935.1,117113246,117113406,-,160,85.0,15.0
3,NC_060935.1,117167843,117167873,+,30,36.667,63.333
3,NC_060935.1,117167843,117167873,+,30,36.667,63.333
1,NC_060935.1,117175338,117175395,+,57,43.86,56.14
1,NC_060935.1,117175338,117175395,+,57,43.86,56.14
3,NC_060935.1,117179216,117179300,+,84,35.714,64.286
3,NC_060935.1,117179198,117179300,+,102,35.294,64.706
1,NC_060935.1,117187082,117187083,+,1,100.0,0.0
1,NC_060935.1,1172503,1172592,+,89,62.921,37.079
3,NC_060935.1,117194741,117195044,+,303,58.086,41.914
2,NC_060935.1,117196827,117196828,+,1,100.0,0.0
1,NC_060935.1,117197261,117197271,+,10,70.0,30.0
2,NC_060935.1,117197395,117197410,+,15,46.667,53.333
1,NC_060935.1,117199168,117199299,+,131,55.725,44.275
1,NC_060935.1,117199429,117199497,+,68,58.824,41.176
3,NC_060935.1,117201517,117201518,+,1,100.0,0.0
3,NC_060935.1,117201930,117202280,+,350,56.857,43.143
3,NC_060935.1,117202743,117202952,+,209,59.809,40.191
1,NC_060935.1,117202993,117203046,+,53,69.811,30.189
1,NC_060935.1,117204120,117204123,+,3,66.667,33.333
1,NC_060935.1,117204536,117204537,+,1,100.0,0.0
3,NC_060935.1,117204695,117204731,+,36,63.889,36.111
1,NC_060935.1,117205319,117205359,+,40,70.0,30.0
3,NC_060935.1,117205583,117205838,+,255,66.667,33.333
3,NC_060935.1,117206034,117206084,+,50,60.0,40.0
3,NC_060935.1,117207308,117207317,+,9,77.778,22.222
2,NC_060935.1,117207656,117207994,+,338,65.089,34.911
1,NC_060935.1,117208160,117208161,+,1,100.0,0.0
3,NC_060935.1,117207944,117208016,+,72,61.111,38.889
2,NC_060935.1,117208552,117208624,+,72,65.278,34.722
2,NC_060935.1,117209257,117209311,+,54,55.556,44.444
1,NC_060935.1,117211215,117211281,+,66,68.182,31.818
1,NC_060935.1,117218490,117218508,+,18,72.222,27.778
3,NC_060935.1,117219181,117219236,+,55,65.455,34.545
-2,NC_060935.1,117221914,117221978,-,64,57.812,42.188
-1,NC_060935.1,117222290,117222364,-,74,66.216,33.784
-2,NC_060935.1,117223054,117223267,-,213,51.174,48.826
-3,NC_060935.1,117223140,117223267,-,127,53.543,46.457
-1,NC_060935.1,117224171,117224194,-,23,69.565,30.435
-1,NC_060935.1,117234314,117234354,-,40,65.0,35.0
-1,NC_060935.1,117234752,117234888,-,136,49.265,50.735
-2,NC_060935.1,117238366,117238505,-,139,61.871,38.129
-2,NC_060935.1,117238366,117238505,-,139,61.871,38.129
-1,NC_060935.1,117239279,117239375,-,96,50.0,50.0
-3,NC_060935.1,117239868,117239998,-,130,54.615,45.385
-1,NC_060935.1,117241226,117241228,-,2,100.0,0.0
-3,NC_060935.1,117242412,117242454,-,42,59.524,40.476
-1,NC_060935.1,117243461,117243513,-,52,59.615,40.385
-1,NC_060935.1,117244637,117244674,-,37,56.757,43.243
1,NC_060935.1,117249677,117249678,+,1,100.0,0.0
1,NC_060935.1,117254409,117254439,+,30,33.333,66.667
1,NC_060935.1,117253944,117254439,+,495,49.091,50.909
1,NC_060935.1,117262250,117262251,+,1,100.0,0.0
3,NC_060935.1,117296807,117296933,+,126,40.476,59.524
3,NC_060935.1,117298208,117298277,+,69,42.029,57.971
1,NC_060935.1,117299075,117299076,+,1,100.0,0.0
2,NC_060935.1,117299341,117299368,+,27,48.148,51.852
1,NC_060935.1,117299655,117299823,+,168,39.881,60.119
1,NC_060935.1,117300015,117300057,+,42,38.095,61.905
-3,NC_060935.1,117307671,117307705,-,34,58.824,41.176
-1,NC_060935.1,117310604,117310674,-,70,61.429,38.571
-1,NC_060935.1,117310604,117310674,-,70,61.429,38.571
-1,NC_060935.1,117310604,117310674,-,70,61.429,38.571
-1,NC_060935.1,117311852,117312066,-,214,53.738,46.262
-1,NC_060935.1,117311852,117311934,-,82,50.0,50.0
-1,NC_060935.1,117312299,117312301,-,2,100.0,0.0
-3,NC_060935.1,117313674,117313676,-,2,50.0,50.0
-2,NC_060935.1,117332134,117332339,-,205,64.878,35.122
2,NC_060935.1,117355322,117355450,+,128,38.281,61.719
1,NC_060935.1,117360926,117360927,+,1,100.0,0.0
1,NC_060935.1,117360926,117360927,+,1,100.0,0.0
1,NC_060935.1,117368637,117368703,+,66,59.091,40.909
2,NC_060935.1,1174213,1174483,+,270,66.296,33.704
1,NC_060935.1,117378642,117378672,+,30,46.667,53.333
3,NC_060935.1,117379187,117379244,+,57,45.614,54.386
1,NC_060935.1,117390480,117390492,+,12,41.667,58.333
2,NC_060935.1,117392440,117392512,+,72,54.167,45.833
3,NC_060935.1,117397363,117397469,+,106,61.321,38.679
3,NC_060935.1,117397354,117397469,+,115,60.0,40.0
2,NC_060935.1,117398517,117398518,+,1,100.0,0.0
2,NC_060935.1,117398517,117398518,+,1,100.0,0.0
2,NC_060935.1,117399591,117399592,+,1,100.0,0.0
2,NC_060935.1,117404061,117404077,+,16,68.75,31.25
3,NC_060935.1,117407557,117407558,+,1,100.0,0.0
3,NC_060935.1,117407864,117407870,+,6,66.667,33.333
2,NC_060935.1,117408952,117408985,+,33,60.606,39.394
2,NC_060935.1,117409276,117409420,+,144,54.861,45.139
3,NC_060935.1,117409775,117410003,+,228,53.947,46.053
2,NC_060935.1,117411142,117411331,+,189,59.788,40.212
2,NC_060935.1,117411652,117411688,+,36,55.556,44.444
1,NC_060935.1,117411840,117412284,+,444,54.054,45.946
3,NC_060935.1,117412829,117413195,+,366,57.65,42.35
3,NC_060935.1,117412829,117413195,+,366,57.65,42.35
2,NC_060935.1,117413962,117414118,+,156,58.974,41.026
1,NC_060935.1,117421227,117421245,+,18,66.667,33.333
2,NC_060935.1,117424681,117424804,+,123,60.163,39.837
1,NC_060935.1,117425653,117425739,+,86,60.465,39.535
1,NC_060935.1,117425677,117425739,+,62,58.065,41.935
2,NC_060935.1,117426614,117426775,+,161,54.658,45.342
3,NC_060935.1,117427543,117427544,+,1,100.0,0.0
3,NC_060935.1,117428566,117428654,+,88,57.955,42.045
-3,NC_060935.1,117447300,117447369,-,69,73.913,26.087
-1,NC_060935.1,117448154,117448181,-,27,66.667,33.333
-2,NC_060935.1,117448939,117448999,-,60,58.333,41.667
-2,NC_060935.1,117449779,117449785,-,6,66.667,33.333
-1,NC_060935.1,117450038,117450088,-,50,58.0,42.0
-1,NC_060935.1,117452147,117452291,-,144,59.722,40.278
-2,NC_060935.1,117453676,117453769,-,93,55.914,44.086
-3,NC_060935.1,117454464,117454542,-,78,71.795,28.205
-3,NC_060935.1,117455502,117455532,-,30,66.667,33.333
-3,NC_060935.1,117455901,117455913,-,12,66.667,33.333
2,NC_060935.1,1175006,1175419,+,413,68.281,31.719
-1,NC_060935.1,117456215,117456466,-,251,63.347,36.653
-3,NC_060935.1,117460149,117460533,-,384,61.458,38.542
-1,NC_060935.1,117467174,117467196,-,22,54.545,45.455
-2,NC_060935.1,117475156,117475402,-,246,59.35,40.65
-2,NC_060935.1,117478024,117478099,-,75,62.667,37.333
-2,NC_060935.1,117481207,117481591,-,384,58.594,41.406
-2,NC_060935.1,117486451,117486554,-,103,51.456,48.544
-1,NC_060935.1,117488387,117488513,-,126,62.698,37.302
-1,NC_060935.1,117497009,117497099,-,90,71.111,28.889
-2,NC_060935.1,117497770,117497830,-,60,73.333,26.667
-3,NC_060935.1,117497979,117498619,-,640,61.406,38.594
-3,NC_060935.1,117497979,117498619,-,640,61.406,38.594
-1,NC_060935.1,117499202,117499250,-,48,35.417,64.583
-3,NC_060935.1,117499890,117499971,-,81,60.494,39.506
-3,NC_060935.1,117502689,117502737,-,48,50.0,50.0
1,NC_060935.1,1175558,1175559,+,1,100.0,0.0
-2,NC_060935.1,117520210,117520444,-,234,58.547,41.453
-3,NC_060935.1,117521103,117521523,-,420,60.238,39.762
-1,NC_060935.1,117521936,117522053,-,117,59.829,40.171
-1,NC_060935.1,117532946,117533033,-,87,67.816,32.184
-3,NC_060935.1,117534996,117535032,-,36,33.333,66.667
-3,NC_060935.1,117534996,117535032,-,36,33.333,66.667
-3,NC_060935.1,117537456,117537696,-,240,54.583,45.417
-3,NC_060935.1,117541338,117541371,-,33,69.697,30.303
-3,NC_060935.1,117541338,117541371,-,33,69.697,30.303
-1,NC_060935.1,117548795,117548942,-,147,59.864,40.136
2,NC_060935.1,1176921,1176931,+,10,30.0,70.0
1,NC_060935.1,1176460,1176546,+,86,68.605,31.395
2,NC_060935.1,1177160,1177258,+,98,69.388,30.612
3,NC_060935.1,1177436,1177544,+,108,51.852,48.148
-1,NC_060935.1,117793151,117793208,-,57,66.667,33.333
-1,NC_060935.1,117793151,117793208,-,57,66.667,33.333
-2,NC_060935.1,117796501,117796906,-,405,41.235,58.765
-2,NC_060935.1,117796501,117796906,-,405,41.235,58.765
-1,NC_060935.1,117813290,117813446,-,156,83.333,16.667
-1,NC_060935.1,117837269,117837271,-,2,100.0,0.0
-1,NC_060935.1,117837269,117837271,-,2,100.0,0.0
-2,NC_060935.1,117839089,117839091,-,2,100.0,0.0
-2,NC_060935.1,117840685,117841066,-,381,59.055,40.945
-1,NC_060935.1,117844361,117844403,-,42,64.286,35.714
3,NC_060935.1,1178808,1178861,+,53,66.038,33.962
-1,NC_060935.1,117856037,117856187,-,150,60.0,40.0
-3,NC_060935.1,117856185,117856187,-,2,100.0,0.0
-1,NC_060935.1,117856469,117856725,-,256,57.812,42.188
-3,NC_060935.1,117856713,117856725,-,12,58.333,41.667
-1,NC_060935.1,117857552,117857554,-,2,100.0,0.0
-1,NC_060935.1,117857552,117857554,-,2,100.0,0.0
-1,NC_060935.1,117858128,117858197,-,69,46.377,53.623
-1,NC_060935.1,117858128,117858197,-,69,46.377,53.623
-3,NC_060935.1,117858195,117858396,-,201,61.194,38.806
-3,NC_060935.1,117858195,117858396,-,201,61.194,38.806
-3,NC_060935.1,117859098,117859125,-,27,62.963,37.037
-3,NC_060935.1,117859098,117859125,-,27,62.963,37.037
2,NC_060935.1,1179299,1179421,+,122,68.033,31.967
-2,NC_060935.1,117919966,117920048,-,82,64.634,35.366
-1,NC_060935.1,117920282,117920352,-,70,71.429,28.571
-1,NC_060935.1,117921938,117922007,-,69,43.478,56.522
-3,NC_060935.1,117924792,117924984,-,192,53.125,46.875
-2,NC_060935.1,117926176,117926178,-,2,50.0,50.0
-2,NC_060935.1,117926962,117927079,-,117,53.846,46.154
-2,NC_060935.1,117928075,117928140,-,65,61.538,38.462
-3,NC_060935.1,117930147,117930149,-,2,100.0,0.0
-1,NC_060935.1,117930533,117930764,-,231,49.351,50.649
-1,NC_060935.1,117933326,117933542,-,216,63.426,36.574
-1,NC_060935.1,117934691,117934781,-,90,58.889,41.111
2,NC_060935.1,1179589,1179841,+,252,64.683,35.317
-1,NC_060935.1,117945449,117945678,-,229,55.895,44.105
2,NC_060935.1,118002914,118003183,+,269,60.223,39.777
1,NC_060935.1,118004882,118004883,+,1,100.0,0.0
1,NC_060935.1,118006000,118006020,+,20,50.0,50.0
2,NC_060935.1,118009789,118009966,+,177,59.322,40.678
2,NC_060935.1,118009789,118009966,+,177,59.322,40.678
2,NC_060935.1,118010528,118010644,+,116,61.207,38.793
1,NC_060935.1,118012089,118012215,+,126,61.111,38.889
-1,NC_060935.1,118031081,118031083,-,2,100.0,0.0
-1,NC_060935.1,118031963,118032068,-,105,62.857,37.143
-3,NC_060935.1,118048146,118048197,-,51,43.137,56.863
-3,NC_060935.1,118048146,118048197,-,51,43.137,56.863
2,NC_060935.1,1180954,1181047,+,93,69.892,30.108
-3,NC_060935.1,118075503,118075505,-,2,100.0,0.0
3,NC_060935.1,118093691,118093763,+,72,62.5,37.5
3,NC_060935.1,1181572,1181573,+,1,100.0,0.0
-2,NC_060935.1,118103083,118103137,-,54,61.111,38.889
1,NC_060935.1,118111243,118111308,+,65,49.231,50.769
1,NC_060935.1,118111243,118111308,+,65,49.231,50.769
2,NC_060935.1,118115483,118115488,+,5,40.0,60.0
2,NC_060935.1,118115483,118115488,+,5,40.0,60.0
3,NC_060935.1,118119648,118119662,+,14,64.286,35.714
3,NC_060935.1,118121227,118121228,+,1,100.0,0.0
3,NC_060935.1,118121227,118121228,+,1,100.0,0.0
1,NC_060935.1,118124282,118124283,+,1,100.0,0.0
1,NC_060935.1,118124282,118124283,+,1,100.0,0.0
3,NC_060935.1,118125303,118125347,+,44,61.364,38.636
2,NC_060935.1,118128306,118128307,+,1,100.0,0.0
1,NC_060935.1,118129840,118129911,+,71,53.521,46.479
2,NC_060935.1,118131332,118131376,+,44,59.091,40.909
2,NC_060935.1,118131685,118131727,+,42,50.0,50.0
1,NC_060935.1,118133862,118133943,+,81,54.321,45.679
-1,NC_060935.1,118157606,118157608,-,2,50.0,50.0
-1,NC_060935.1,118160234,118160243,-,9,55.556,44.444
-1,NC_060935.1,118160234,118160243,-,9,55.556,44.444
-2,NC_060935.1,118161181,118161467,-,286,51.399,48.601
-2,NC_060935.1,118168858,118169017,-,159,62.264,37.736
-1,NC_060935.1,118184198,118184474,-,276,54.348,45.652
-3,NC_060935.1,118184796,118184974,-,178,67.978,32.022
-3,NC_060935.1,118192695,118192749,-,54,51.852,48.148
-1,NC_060935.1,118214357,118214385,-,28,50.0,50.0
-3,NC_060935.1,118216596,118216859,-,263,49.43,50.57
-3,NC_060935.1,118222224,118222267,-,43,48.837,51.163
-1,NC_060935.1,118226858,118226876,-,18,44.444,55.556
-3,NC_060935.1,118228728,118228795,-,67,53.731,46.269
-3,NC_060935.1,118228728,118228795,-,67,53.731,46.269
-2,NC_060935.1,118229278,118229293,-,15,33.333,66.667
-3,NC_060935.1,118231206,118231212,-,6,50.0,50.0
-2,NC_060935.1,118249735,118249838,-,103,50.485,49.515
-2,NC_060935.1,118251802,118251804,-,2,50.0,50.0
-3,NC_060935.1,118256523,118256590,-,67,34.328,65.672
-3,NC_060935.1,118256523,118256590,-,67,34.328,65.672
-2,NC_060935.1,118268503,118268578,-,75,66.667,33.333
-2,NC_060935.1,118276408,118276410,-,2,100.0,0.0
-1,NC_060935.1,118279148,118279287,-,139,39.568,60.432
-2,NC_060935.1,118280239,118280452,-,213,45.54,54.46
1,NC_060935.1,118321348,118321353,+,5,60.0,40.0
1,NC_060935.1,118323640,118323693,+,53,32.075,67.925
3,NC_060935.1,118324773,118324856,+,83,34.94,65.06
3,NC_060935.1,118328502,118328555,+,53,43.396,56.604
3,NC_060935.1,118329198,118329266,+,68,51.471,48.529
3,NC_060935.1,118330206,118330289,+,83,63.855,36.145
3,NC_060935.1,118330826,118331081,+,255,53.333,46.667
-3,NC_060935.1,118355769,118355809,-,40,62.5,37.5
-2,NC_060935.1,118356130,118356133,-,3,66.667,33.333
-2,NC_060935.1,118356697,118356733,-,36,50.0,50.0
-2,NC_060935.1,118358803,118358911,-,108,58.333,41.667
2,NC_060935.1,118360832,118360891,+,59,61.017,38.983
1,NC_060935.1,118365403,118365444,+,41,36.585,63.415
3,NC_060935.1,118366323,118366328,+,5,40.0,60.0
2,NC_060935.1,118367036,118367110,+,74,45.946,54.054
2,NC_060935.1,118368025,118368034,+,9,55.556,44.444
1,NC_060935.1,118381459,118381476,+,17,52.941,47.059
1,NC_060935.1,118385062,118385151,+,89,41.573,58.427
1,NC_060935.1,118385793,118385811,+,18,33.333,66.667
1,NC_060935.1,118388944,118388973,+,29,27.586,72.414
1,NC_060935.1,118388923,118388973,+,50,32.0,68.0
3,NC_060935.1,118389545,118389587,+,42,38.095,61.905
1,NC_060935.1,118389942,118390011,+,69,44.928,55.072
1,NC_060935.1,118391488,118391541,+,53,49.057,50.943
3,NC_060935.1,118392961,118392962,+,1,100.0,0.0
1,NC_060935.1,118396018,118396176,+,158,37.342,62.658
3,NC_060935.1,118397779,118397780,+,1,100.0,0.0
3,NC_060935.1,118399032,118399070,+,38,52.632,47.368
1,NC_060935.1,118400991,118401033,+,42,38.095,61.905
1,NC_060935.1,118401201,118401276,+,75,24.0,76.0
1,NC_060935.1,118402867,118402902,+,35,45.714,54.286
2,NC_060935.1,118406160,118406203,+,43,46.512,53.488
3,NC_060935.1,118407053,118407128,+,75,48.0,52.0
2,NC_060935.1,118409145,118409146,+,1,100.0,0.0
3,NC_060935.1,118417968,118418147,+,179,69.274,30.726
3,NC_060935.1,118423349,118423361,+,12,66.667,33.333
2,NC_060935.1,118456246,118456603,+,357,67.507,32.493
2,NC_060935.1,118458424,118458430,+,6,50.0,50.0
2,NC_060935.1,118493608,118493677,+,69,39.13,60.87
2,NC_060935.1,118493608,118493677,+,69,39.13,60.87
1,NC_060935.1,118496275,118496349,+,74,43.243,56.757
1,NC_060935.1,118497485,118497486,+,1,100.0,0.0
2,NC_060935.1,118499522,118499563,+,41,43.902,56.098
2,NC_060935.1,118501376,118501381,+,5,60.0,40.0
1,NC_060935.1,118501779,118501830,+,51,39.216,60.784
2,NC_060935.1,118504258,118504345,+,87,34.483,65.517
2,NC_060935.1,118509169,118509196,+,27,33.333,66.667
2,NC_060935.1,118509169,118509196,+,27,33.333,66.667
1,NC_060935.1,118510600,118510659,+,59,32.203,67.797
1,NC_060935.1,118510591,118510659,+,68,33.824,66.176
3,NC_060935.1,118511210,118511306,+,96,33.333,66.667
1,NC_060935.1,118513680,118513707,+,27,22.222,77.778
1,NC_060935.1,118515175,118515213,+,38,52.632,47.368
2,NC_060935.1,118515649,118515721,+,72,40.278,59.722
1,NC_060935.1,118518703,118518711,+,8,50.0,50.0
1,NC_060935.1,118519196,118519197,+,1,100.0,0.0
3,NC_060935.1,118520430,118520432,+,2,50.0,50.0
2,NC_060935.1,118521140,118521154,+,14,21.429,78.571
2,NC_060935.1,118525929,118525930,+,1,100.0,0.0
2,NC_060935.1,118526892,118526893,+,1,100.0,0.0
3,NC_060935.1,118528482,118528604,+,122,31.148,68.852
1,NC_060935.1,118529401,118529421,+,20,40.0,60.0
3,NC_060935.1,118531308,118531367,+,59,42.373,57.627
2,NC_060935.1,118539081,118539217,+,136,38.971,61.029
1,NC_060935.1,118539353,118539354,+,1,100.0,0.0
3,NC_060935.1,118540174,118540181,+,7,42.857,57.143
3,NC_060935.1,118540706,118540901,+,195,38.462,61.538
2,NC_060935.1,118546901,118546960,+,59,61.017,38.983
2,NC_060935.1,118548080,118548202,+,122,59.016,40.984
2,NC_060935.1,118548080,118548202,+,122,59.016,40.984
3,NC_060935.1,118551750,118551761,+,11,72.727,27.273
1,NC_060935.1,118551160,118551180,+,20,55.0,45.0
2,NC_060935.1,118552496,118552870,+,374,60.16,39.84
1,NC_060935.1,118552840,118552881,+,41,65.854,34.146
3,NC_060935.1,118553176,118553177,+,1,100.0,0.0
3,NC_060935.1,118553418,118553450,+,32,56.25,43.75
1,NC_060935.1,118553644,118553784,+,140,62.143,37.857
1,NC_060935.1,118553644,118553784,+,140,62.143,37.857
-1,NC_060935.1,118564568,118564704,-,136,47.794,52.206
-3,NC_060935.1,118565049,118565088,-,39,53.846,46.154
-1,NC_060935.1,118571069,118571082,-,13,61.538,38.462
-1,NC_060935.1,118573745,118573755,-,10,30.0,70.0
-1,NC_060935.1,118574282,118574286,-,4,50.0,50.0
-2,NC_060935.1,118574542,118574544,-,2,100.0,0.0
-3,NC_060935.1,118576200,118576202,-,2,100.0,0.0
-1,NC_060935.1,118576904,118577034,-,130,35.385,64.615
-3,NC_060935.1,118579074,118579081,-,7,57.143,42.857
3,NC_060935.1,118591835,118592099,+,264,68.182,31.818
1,NC_060935.1,118600788,118600803,+,15,40.0,60.0
1,NC_060935.1,118600788,118600803,+,15,40.0,60.0
1,NC_060935.1,118600785,118600803,+,18,44.444,55.556
1,NC_060935.1,118600788,118600803,+,15,40.0,60.0
1,NC_060935.1,118603919,118603920,+,1,100.0,0.0
3,NC_060935.1,118609781,118609796,+,15,40.0,60.0
1,NC_060935.1,118612973,118612974,+,1,100.0,0.0
3,NC_060935.1,118613341,118613342,+,1,100.0,0.0
2,NC_060935.1,118617190,118617205,+,15,33.333,66.667
3,NC_060935.1,118629755,118630256,+,501,74.052,25.948
3,NC_060935.1,118629755,118630256,+,501,74.052,25.948
1,NC_060935.1,118633125,118633281,+,156,51.923,48.077
3,NC_060935.1,118633911,118633955,+,44,50.0,50.0
2,NC_060935.1,118635440,118635478,+,38,60.526,39.474
2,NC_060935.1,118644284,118644388,+,104,57.692,42.308
2,NC_060935.1,118644284,118644388,+,104,57.692,42.308
3,NC_060935.1,118647875,118648013,+,138,63.043,36.957
3,NC_060935.1,118647875,118648013,+,138,63.043,36.957
1,NC_060935.1,118649307,118649316,+,9,33.333,66.667
3,NC_060935.1,118650704,118650869,+,165,53.333,46.667
1,NC_060935.1,118651278,118651311,+,33,60.606,39.394
1,NC_060935.1,118651521,118651860,+,339,58.112,41.888
2,NC_060935.1,118654276,118654612,+,336,65.774,34.226
2,NC_060935.1,118654388,118654612,+,224,62.054,37.946
1,NC_060935.1,118654773,118654827,+,54,64.815,35.185
2,NC_060935.1,118658476,118658482,+,6,33.333,66.667
3,NC_060935.1,118661009,118661021,+,12,50.0,50.0
1,NC_060935.1,118661619,118661670,+,51,62.745,37.255
2,NC_060935.1,118663165,118663168,+,3,66.667,33.333
1,NC_060935.1,118663399,118663404,+,5,60.0,40.0
2,NC_060935.1,118663916,118664269,+,353,59.207,40.793
3,NC_060935.1,118664875,118664927,+,52,73.077,26.923
3,NC_060935.1,118665050,118665320,+,270,57.407,42.593
1,NC_060935.1,118667301,118667556,+,255,50.196,49.804
3,NC_060935.1,118669412,118669463,+,51,66.667,33.333
2,NC_060935.1,118669766,118669903,+,137,62.044,37.956
3,NC_060935.1,118674911,118675109,+,198,60.101,39.899
1,NC_060935.1,118675113,118675128,+,15,66.667,33.333
-1,NC_060935.1,118678820,118678968,-,148,72.297,27.703
-2,NC_060935.1,118680379,118680381,-,2,100.0,0.0
-3,NC_060935.1,118680528,118680614,-,86,67.442,32.558
-2,NC_060935.1,118680856,118680858,-,2,100.0,0.0
-1,NC_060935.1,118681109,118681111,-,2,100.0,0.0
-3,NC_060935.1,118681863,118682273,-,410,57.073,42.927
-2,NC_060935.1,118682059,118682102,-,43,65.116,34.884
-2,NC_060935.1,118682488,118682560,-,72,56.944,43.056
-1,NC_060935.1,118698755,118698757,-,2,100.0,0.0
-1,NC_060935.1,118774391,118774472,-,81,33.333,66.667
-3,NC_060935.1,118776210,118776241,-,31,32.258,67.742
-2,NC_060935.1,118777744,118777844,-,100,39.0,61.0
-3,NC_060935.1,118778946,118778992,-,46,43.478,56.522
-3,NC_060935.1,118782213,118782283,-,70,37.143,62.857
-1,NC_060935.1,118784273,118784282,-,9,33.333,66.667
-3,NC_060935.1,118787295,118787298,-,3,66.667,33.333
-1,NC_060935.1,118798700,118798707,-,7,42.857,57.143
-3,NC_060935.1,118800183,118800196,-,13,46.154,53.846
-3,NC_060935.1,118805124,118805126,-,2,50.0,50.0
3,NC_060935.1,118904225,118904240,+,15,60.0,40.0
